id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
APOL1	12	0.073728	0.24495	1.0	4205	5	-0.033535	0.49574	0.65077	0.946235	12946	3	-0.033535
ZNF77	12	0.073732	0.24495	1.0	4206	2	0.11235	0.054305	0.10721	0.64814	3087	4	0.11235
XAF1	12	0.07377	0.24521	1.0	4207	2	0.060864	0.68965	0.79737	0.981996	15359	3	0.060864
C10orf111	12	0.073807	0.24521	1.0	4208	3	-0.029118	0.23649	0.39321	0.873122	8377	3	-0.029118
OR2V1	12	0.073819	0.24521	1.0	4209	3	-0.033976	0.3469	0.49487	0.896494	10441	3	-0.033976
ZNF606	12	0.07384	0.24521	1.0	4210	4	-0.091599	0.98652	0.97494	0.99662	18521	0	-0.091599
CEP290	12	0.07384	0.24521	1.0	4211	5	-0.18923	0.87708	0.90167	0.987199	17287	2	-0.18923
TGFB2	12	0.07384	0.24521	1.0	4212	4	0.0076835	0.70906	0.81558	0.984009	15646	3	0.0076835
FXYD4	12	0.073874	0.24521	1.0	4213	2	0.034557	0.20094	0.33364	0.845946	7450	3	0.034557
RFX3	12	0.073911	0.2456	1.0	4214	5	-0.10402	0.75308	0.83709	0.985378	16022	2	-0.10402
PRR23D1	12	0.073966	0.2456	1.0	4215	5	-0.097806	0.98151	0.96735	0.99662	18377	1	-0.097806
IQCJ-SCHIP1	12	0.074031	0.2456	1.0	4216	3	0.032239	0.74624	0.83356	0.985378	15964	2	0.032239
LECT2	12	0.074031	0.2456	1.0	4217	5	-0.0219	0.15278	0.2618	0.797587	6204	4	-0.0219
PPP2R3B	12	0.074059	0.2456	1.0	4218	4	-0.039906	0.75924	0.83843	0.985378	16069	2	-0.039906
C5orf66	12	0.074064	0.2456	1.0	4219	3	0.046591	0.094982	0.18265	0.75352	4583	4	0.046591
FAM3C	12	0.074092	0.2456	1.0	4220	4	-0.031106	0.075199	0.14207	0.698186	3847	4	-0.031106
RLN3	12	0.074167	0.2456	1.0	4221	5	0.062535	0.051357	0.10395	0.64814	2978	5	0.062535
SUPT4H1	12	0.074285	0.2456	1.0	4222	4	-0.09085	0.1832	0.30869	0.829269	7012	4	-0.09085
NCAM1	12	0.074285	0.2456	1.0	4223	2	0.19509	0.14288	0.24633	0.77743	5943	5	0.19509
DIO1	12	0.074309	0.2456	1.0	4224	5	-0.17865	0.89865	0.9208	0.991578	17554	1	-0.17865
ZIC4	12	0.074358	0.2456	1.0	4225	3	-0.16661	0.78362	0.85209	0.985378	16285	2	-0.16661
LTBP2	12	0.074432	0.2459	1.0	4226	3	-0.036835	0.10359	0.19377	0.754502	4833	3	-0.036835
B3GNTL1	12	0.074442	0.2459	1.0	4227	3	0.056065	0.11104	0.20509	0.759482	5057	4	0.056065
SGPL1	12	0.074445	0.2459	1.0	4228	5	-0.083262	0.45089	0.61453	0.9395	12334	3	-0.083262
TMPRSS11B	12	0.074502	0.2459	1.0	4229	5	0.026637	0.1565	0.26621	0.798661	6302	4	0.026637
IL5	12	0.074502	0.2459	1.0	4230	3	-0.083221	0.68692	0.79512	0.980925	15320	1	-0.083221
NPAS1	12	0.074505	0.2459	1.0	4231	2	-0.042982	0.39069	0.54686	0.917589	11241	2	-0.042982
CLIP2	12	0.074545	0.24629	1.0	4232	4	-0.13559	0.65448	0.76338	0.969112	14892	2	-0.13559
SLC35A5	12	0.074603	0.24629	1.0	4233	4	0.043874	0.20165	0.33413	0.845946	7465	4	0.043874
MBOAT2	12	0.074652	0.24629	1.0	4234	4	0.023366	0.26031	0.41222	0.875255	8847	4	0.023366
THY1	12	0.074653	0.24629	1.0	4235	2	0.0073684	0.32809	0.48021	0.89062	10098	4	0.0073684
MID2	12	0.074655	0.24646	1.0	4236	4	-0.19294	0.74	0.83109	0.985378	15897	2	-0.19294
FRG2B	12	0.074702	0.24662	1.0	4237	2	0.10781	0.26984	0.41932	0.87756	9018	4	0.10781
NOM1	12	0.074744	0.24662	1.0	4238	5	-0.066991	0.45568	0.62002	0.9395	12413	4	-0.066991
C16orf86	10	0.074764	0.23924	1.0	4239	4	-0.11525	0.1888	0.31031	0.829767	7157	2	-0.11525
PLA2G12B	12	0.0748	0.24662	1.0	4240	3	0.12923	0.13598	0.24177	0.77743	5737	5	0.12923
IFT80	12	0.074872	0.24662	1.0	4241	5	-0.11629	0.12929	0.23386	0.77743	5548	2	-0.11629
DEFB104A	12	0.074898	0.24662	1.0	4242	3	0.071674	0.071021	0.13604	0.695082	3702	5	0.071674
PCDHGC3	12	0.074942	0.24662	1.0	4243	5	0.0332	0.99238	0.98589	0.999486	18674	0	0.0332
CMAS	12	0.074947	0.24662	1.0	4244	4	-0.032111	0.88018	0.90487	0.988416	17326	1	-0.032111
MRGPRF	12	0.074985	0.24662	1.0	4245	5	-0.056935	0.095519	0.18382	0.754502	4604	4	-0.056935
CIART	12	0.075061	0.24662	1.0	4246	4	0.10216	0.1868	0.31465	0.832535	7108	5	0.10216
KRT15	12	0.075094	0.2473	1.0	4247	4	-0.077898	0.48441	0.64157	0.945596	12818	3	-0.077898
UBR4	12	0.075104	0.2473	1.0	4248	5	-0.13676	0.46767	0.63101	0.9395	12619	2	-0.13676
CTSK	12	0.075139	0.2473	1.0	4249	3	0.049471	0.33406	0.48344	0.89062	10212	3	0.049471
B4GALNT1	12	0.075167	0.2473	1.0	4250	5	-0.098961	0.182	0.30791	0.829269	6969	4	-0.098961
CCNT2	12	0.075193	0.2473	1.0	4251	5	-0.185	0.81155	0.86167	0.985378	16551	2	-0.185
PARP11	12	0.075216	0.2473	1.0	4252	3	-0.018488	0.5016	0.65371	0.946235	13014	3	-0.018488
TAP1	12	0.075232	0.2473	1.0	4253	4	0.11524	0.2299	0.38557	0.873122	8189	4	0.11524
SCN4B	12	0.075232	0.2473	1.0	4254	5	-0.081113	0.60055	0.72965	0.966408	14216	3	-0.081113
ANKRD20A1	12	0.075274	0.2473	1.0	4255	3	0.12761	0.014922	0.027682	0.351638	1491	4	0.12761
KLHDC7B	12	0.075308	0.2473	1.0	4256	5	-0.017738	0.3856	0.54055	0.915902	11160	4	-0.017738
INSM1	12	0.075318	0.2473	1.0	4257	5	0.07967	0.067121	0.13146	0.694134	3561	5	0.07967
SNTN	12	0.075338	0.2473	1.0	4258	4	-0.13719	0.32382	0.47632	0.89062	10013	4	-0.13719
TNP2	12	0.075345	0.2473	1.0	4259	5	-0.02041	0.2352	0.39203	0.873122	8341	5	-0.02041
EDEM2	12	0.07536	0.24742	1.0	4260	5	-0.14211	0.98585	0.97368	0.99662	18489	0	-0.14211
FAM170B	12	0.075386	0.24754	1.0	4261	2	-0.12438	0.90008	0.9208	0.991578	17560	1	-0.12438
FAM71F2	12	0.075472	0.24784	1.0	4262	5	-0.050083	0.38648	0.54188	0.917415	11173	4	-0.050083
C2orf76	12	0.07553	0.24784	1.0	4263	5	-0.25528	0.3742	0.52816	0.91015	10969	3	-0.25528
TNFRSF10C	12	0.075547	0.24784	1.0	4264	5	0.079498	0.1982	0.32633	0.834439	7379	3	0.079498
EFNA2	12	0.075552	0.24784	1.0	4265	4	-0.0497	0.88687	0.91289	0.991071	17406	2	-0.0497
DNAH10	12	0.075575	0.24784	1.0	4266	3	0.010268	0.40488	0.55926	0.918604	11487	4	0.010268
C6orf163	12	0.075632	0.24784	1.0	4267	4	-0.11501	0.26459	0.41497	0.87703	8918	2	-0.11501
LATS2	12	0.07564	0.24784	1.0	4268	4	-0.16534	0.78158	0.85175	0.985378	16271	2	-0.16534
RIOK3	12	0.07568	0.24784	1.0	4269	4	-0.10664	0.544	0.68907	0.960698	13509	2	-0.10664
MMP16	12	0.075688	0.24784	1.0	4270	5	-0.13735	5.5903e-05	9.2789e-05	0.006759	260	3	-0.13735
MIOX	12	0.075713	0.25073	1.0	4271	5	-0.147	0.93353	0.93288	0.991578	17788	1	-0.147
TAS2R16	12	0.075762	0.25073	1.0	4272	4	-0.11682	0.045972	0.088624	0.599931	2788	2	-0.11682
DIS3	12	0.075769	0.25073	1.0	4273	5	-0.10766	0.88754	0.91358	0.991071	17420	2	-0.10766
NCOA4	12	0.075791	0.25073	1.0	4274	5	-0.15992	0.28924	0.43834	0.883305	9361	2	-0.15992
MIGA2	12	0.075828	0.25073	1.0	4275	3	-0.084672	0.40354	0.55717	0.918604	11468	4	-0.084672
HSPA8	12	0.075829	0.25073	1.0	4276	5	-0.025136	0.49127	0.64796	0.946235	12892	2	-0.025136
C19orf24	12	0.07588	0.25073	1.0	4277	5	-0.15474	0.88876	0.91418	0.991071	17438	1	-0.15474
RALY	12	0.07588	0.25073	1.0	4278	5	0.17953	0.037171	0.071819	0.55288	2451	6	0.17953
DSG4	12	0.075971	0.25073	1.0	4279	5	-0.026903	0.38486	0.53968	0.915252	11151	4	-0.026903
PTPN9	12	0.075975	0.25073	1.0	4280	3	0.05727	0.53463	0.68483	0.960698	13399	2	0.05727
KRTAP3-2	12	0.076006	0.25098	1.0	4281	4	0.081452	0.36265	0.51767	0.909665	10747	3	0.081452
TNC	12	0.076046	0.25379	1.0	4282	3	0.10504	0.27782	0.4319	0.881474	9165	4	0.10504
SLC30A9	12	0.076046	0.25379	1.0	4283	4	-0.10005	0.35922	0.515	0.908774	10686	4	-0.10005
SRL	12	0.076079	0.25379	1.0	4284	3	0.0076062	0.84322	0.88119	0.987199	16860	2	0.0076062
GFOD1	12	0.076089	0.25379	1.0	4285	3	0.051386	0.19899	0.32707	0.834534	7409	4	0.051386
SLCO1A2	12	0.076099	0.25379	1.0	4286	5	-0.087803	0.39488	0.54997	0.917589	11326	4	-0.087803
GXYLT1	12	0.076107	0.25379	1.0	4287	4	-0.16183	0.99188	0.98475	0.999478	18660	0	-0.16183
CCDC91	12	0.076168	0.25379	1.0	4288	4	-0.10937	0.68757	0.79512	0.980925	15332	3	-0.10937
RAP2A	12	0.076169	0.25379	1.0	4289	4	0.082251	0.42027	0.57974	0.928378	11778	4	0.082251
PHYKPL	12	0.076171	0.25379	1.0	4290	5	0.045783	0.2085	0.346	0.855847	7644	5	0.045783
NPIPB9	6	0.076217	0.19108	1.0	4291	1	0.012263	0.34756	0.43983	0.884991	10451	2	0.012263
DLG2	12	0.076254	0.25404	1.0	4292	4	-0.0040047	0.56307	0.70149	0.962636	13735	1	-0.0040047
TIGD2	12	0.076269	0.25404	1.0	4293	4	-0.11517	0.11855	0.2125	0.759482	5258	2	-0.11517
ATP6V0D1	12	0.076288	0.25404	1.0	4294	5	-0.015004	0.1498	0.25551	0.788033	6129	3	-0.015004
CLC	12	0.076325	0.25404	1.0	4295	4	-0.018992	0.3083	0.45815	0.886743	9739	1	-0.018992
ZBTB12	12	0.076342	0.25416	1.0	4296	5	-0.15083	0.31951	0.47331	0.89062	9935	1	-0.15083
WBP2NL	12	0.076362	0.2547	1.0	4297	4	-0.1961	0.91703	0.92579	0.991578	17670	1	-0.1961
ZNF189	12	0.076367	0.2547	1.0	4298	4	-0.064018	0.20277	0.33574	0.845946	7502	3	-0.064018
PDZD3	12	0.076415	0.2547	1.0	4299	3	0.1539	0.059544	0.11265	0.64814	3288	6	0.1539
NNAT	12	0.076464	0.2547	1.0	4300	3	0.0094153	0.6263	0.74905	0.969035	14524	3	0.0094153
PLP2	12	0.076526	0.2547	1.0	4301	5	-0.16261	0.78035	0.85017	0.985378	16260	1	-0.16261
ZGPAT	12	0.076552	0.2547	1.0	4302	3	0.040493	0.077068	0.14939	0.71907	3917	3	0.040493
ZNF785	12	0.076562	0.2547	1.0	4303	2	0.025405	0.36897	0.52515	0.91015	10866	2	0.025405
NPIPA1	12	0.07659	0.2547	1.0	4304	4	-0.11125	0.44231	0.60422	0.935293	12175	1	-0.11125
CHAMP1	12	0.076646	0.2547	1.0	4305	3	0.1733	0.15856	0.27103	0.807382	6352	5	0.1733
TFE3	12	0.076652	0.2547	1.0	4306	5	-0.0037141	0.014944	0.027682	0.351638	1492	4	-0.0037141
KRTAP12-4	12	0.07666	0.2547	1.0	4307	4	-0.028985	0.49587	0.65077	0.946235	12948	3	-0.028985
PSMB7	12	0.076737	0.2547	1.0	4308	5	-0.083183	0.21663	0.36527	0.873122	7837	3	-0.083183
AZI2	12	0.076799	0.2547	1.0	4309	4	0.13678	0.33295	0.48297	0.89062	10189	4	0.13678
A4GNT	12	0.076815	0.2547	1.0	4310	5	-0.030904	0.20085	0.33364	0.845946	7446	5	-0.030904
EPGN	12	0.07688	0.2547	1.0	4311	4	-0.13075	0.87637	0.90121	0.987199	17275	2	-0.13075
IL1A	12	0.076954	0.2551	1.0	4312	2	0.14972	0.078866	0.15331	0.721161	3978	5	0.14972
TSR1	12	0.077002	0.2551	1.0	4313	2	0.22836	0.13438	0.23998	0.77743	5681	5	0.22836
CLDN25	12	0.077045	0.2551	1.0	4314	4	-0.0014429	0.076517	0.14849	0.71907	3891	4	-0.0014429
SIX1	12	0.077076	0.2551	1.0	4315	4	-0.083799	0.49411	0.64936	0.946235	12929	1	-0.083799
MFSD1	12	0.077087	0.2551	1.0	4316	5	0.049276	0.27651	0.4301	0.881474	9144	3	0.049276
BAK1	12	0.077135	0.2551	1.0	4317	5	-0.15098	0.59683	0.72748	0.966408	14162	2	-0.15098
NCALD	12	0.077212	0.2551	1.0	4318	4	0.04024	0.13842	0.24421	0.77743	5816	4	0.04024
HSD17B11	12	0.077222	0.2551	1.0	4319	4	-0.11898	0.92626	0.92875	0.991578	17723	1	-0.11898
SLFN12	12	0.077296	0.2551	1.0	4320	3	0.10283	0.26496	0.41543	0.87703	8922	4	0.10283
GLT8D2	12	0.077296	0.2551	1.0	4321	5	-0.091398	0.36493	0.51975	0.91015	10795	4	-0.091398
AFF3	12	0.077341	0.2551	1.0	4322	4	-0.12367	0.68731	0.79512	0.980925	15325	2	-0.12367
ABCC12	12	0.077345	0.2551	1.0	4323	5	-0.1231	0.27635	0.4301	0.881474	9138	1	-0.1231
ANKRD30A	12	0.077394	0.2551	1.0	4324	3	0.10837	0.12076	0.21452	0.762282	5323	4	0.10837
CEACAM5	12	0.077405	0.2551	1.0	4325	4	-0.037933	0.014195	0.025472	0.334093	1444	3	-0.037933
C9orf57	12	0.077442	0.2551	1.0	4326	3	0.00010013	0.54324	0.68907	0.960698	13501	3	0.00010013
ZBTB18	12	0.077491	0.25535	1.0	4327	4	-0.1225	0.49262	0.64846	0.946235	12913	3	-0.1225
SFTPB	12	0.077531	0.25535	1.0	4328	2	0.11195	0.093811	0.1798	0.750082	4533	6	0.11195
SOX4	12	0.077565	0.25535	1.0	4329	3	0.060731	0.10035	0.19072	0.754502	4732	5	0.060731
PRR16	12	0.077589	0.256	1.0	4330	5	-0.20415	0.70135	0.80822	0.983578	15537	2	-0.20415
MROH6	12	0.077599	0.256	1.0	4331	5	-0.13653	0.14424	0.24858	0.77743	5977	4	-0.13653
COL21A1	12	0.077599	0.256	1.0	4332	5	-0.24152	0.16323	0.28123	0.816971	6481	3	-0.24152
DGKH	12	0.077657	0.256	1.0	4333	5	0.030784	0.18029	0.30617	0.829269	6921	4	0.030784
LRRC28	12	0.077736	0.256	1.0	4334	4	-0.068646	0.70621	0.81293	0.984009	15601	3	-0.068646
PGRMC1	12	0.077791	0.25681	1.0	4335	4	0.079825	0.52794	0.6799	0.960698	13321	3	0.079825
LARP7	12	0.077839	0.25681	1.0	4336	5	-0.13997	0.44629	0.60775	0.936444	12245	4	-0.13997
CHN1	12	0.077865	0.25681	1.0	4337	2	0.097067	0.78422	0.85256	0.985378	16290	2	0.097067
ACTRT1	12	0.077931	0.25681	1.0	4338	3	0.025032	0.1988	0.32707	0.834534	7399	4	0.025032
OR2A12	12	0.07798	0.25681	1.0	4339	4	-0.067461	0.126	0.22578	0.77743	5468	4	-0.067461
TMEM185A	12	0.078011	0.25681	1.0	4340	5	-0.11014	0.22145	0.37328	0.873122	7960	3	-0.11014
DEFB121	12	0.078078	0.25738	1.0	4341	3	0.098563	0.091125	0.17681	0.746672	4434	4	0.098563
TGM4	12	0.078113	0.25738	1.0	4342	5	-0.11748	0.98614	0.97368	0.99662	18502	0	-0.11748
CD22	12	0.078125	0.25738	1.0	4343	5	-0.16937	0.35015	0.50098	0.902211	10502	1	-0.16937
PLEKHG7	12	0.078222	0.25808	1.0	4344	3	0.14147	0.018762	0.040255	0.450757	1682	5	0.14147
TMEM158	12	0.078249	0.25808	1.0	4345	3	0.016782	0.23354	0.3905	0.873122	8297	3	0.016782
MACF1	12	0.078252	0.25808	1.0	4346	4	-0.11163	0.62553	0.74658	0.969035	14512	2	-0.11163
SARNP	12	0.078322	0.25808	1.0	4347	4	0.0015404	0.64658	0.7597	0.969035	14778	1	0.0015404
SNN	12	0.078342	0.25808	1.0	4348	5	0.0076213	0.17377	0.3012	0.829269	6753	3	0.0076213
APOL3	12	0.078371	0.25808	1.0	4349	3	-0.074586	0.88145	0.90621	0.988935	17342	2	-0.074586
ABHD2	12	0.07842	0.25837	1.0	4350	3	-0.032777	0.59076	0.7205	0.966408	14090	2	-0.032777
TBC1D19	12	0.078428	0.25837	1.0	4351	3	0.031818	0.45863	0.62277	0.9395	12472	4	0.031818
NKX1-2	12	0.078446	0.25837	1.0	4352	4	-0.17013	0.51233	0.66702	0.958492	13135	2	-0.17013
UBXN7	12	0.078493	0.25837	1.0	4353	5	-0.013921	0.39675	0.55189	0.917612	11365	4	-0.013921
C12orf74	12	0.078493	0.25837	1.0	4354	4	-0.031988	0.87017	0.89713	0.987199	17184	2	-0.031988
PHOX2A	12	0.078664	0.25877	1.0	4355	3	0.00633	0.94492	0.93815	0.991578	17867	1	0.00633
GPR34	12	0.078702	0.25877	1.0	4356	3	-0.058217	0.40221	0.55584	0.918604	11447	2	-0.058217
CYP4F2	12	0.078713	0.25877	1.0	4357	3	-0.052757	0.35119	0.50292	0.903464	10522	2	-0.052757
SGPP1	12	0.078716	0.25877	1.0	4358	4	-0.1033	0.56928	0.70495	0.963038	13818	3	-0.1033
ZNF501	12	0.07873	0.25877	1.0	4359	5	-0.060813	0.20428	0.33828	0.846155	7543	1	-0.060813
CCDC137	12	0.078771	0.25877	1.0	4360	4	0.033186	0.10917	0.203	0.759482	5008	4	0.033186
CACNG7	12	0.078833	0.25877	1.0	4361	4	-0.1472	0.85698	0.89	0.987199	17021	1	-0.1472
SHISA9	12	0.078877	0.25877	1.0	4362	4	-0.068533	0.87198	0.89843	0.987199	17205	2	-0.068533
AMZ1	12	0.078886	0.26147	1.0	4363	5	-0.067321	0.85415	0.88831	0.987199	16984	2	-0.067321
YARS	12	0.078886	0.26147	1.0	4364	5	-0.06168	0.94111	0.93695	0.991578	17845	1	-0.06168
PCP4L1	12	0.07894	0.26215	1.0	4365	4	-0.1178	0.7733	0.84608	0.985378	16198	2	-0.1178
UBR5	12	0.078957	0.26215	1.0	4366	5	-0.087753	0.60593	0.73129	0.966408	14276	2	-0.087753
CEP162	12	0.078969	0.26215	1.0	4367	4	-0.12791	0.95381	0.94334	0.991578	17960	1	-0.12791
CC2D2A	12	0.078975	0.26215	1.0	4368	5	-0.08734	0.73051	0.82659	0.985378	15823	2	-0.08734
OR1S1	12	0.079054	0.26215	1.0	4369	3	-0.035825	0.78994	0.8546	0.985378	16343	2	-0.035825
TMEM52B	12	0.079054	0.26215	1.0	4370	3	0.030794	0.4336	0.59113	0.931053	12006	3	0.030794
B3GNT2	12	0.079145	0.26256	1.0	4371	4	0.047681	0.24758	0.40105	0.873122	8619	3	0.047681
SCHIP1	12	0.079145	0.26256	1.0	4372	5	-0.091259	0.36219	0.51619	0.908774	10736	4	-0.091259
TCTN2	12	0.079203	0.26256	1.0	4373	5	-0.16682	0.84624	0.88257	0.987199	16893	2	-0.16682
APOBEC4	12	0.079215	0.26271	1.0	4374	4	-0.022624	0.46917	0.63101	0.9395	12642	3	-0.022624
CER1	12	0.079233	0.26286	1.0	4375	5	-0.15229	0.99712	0.99447	1.0	18829	0	-0.15229
KHDC1	12	0.079243	0.26286	1.0	4376	5	-0.11173	0.43302	0.5907	0.930847	11996	4	-0.11173
ZNF7	12	0.079249	0.26286	1.0	4377	4	-0.0001413	0.7006	0.80655	0.98308	15524	3	-0.0001413
GPC3	12	0.079275	0.26286	1.0	4378	4	-0.080589	0.64781	0.76012	0.969035	14790	3	-0.080589
EPHB3	12	0.079314	0.26286	1.0	4379	4	0.01209	0.4239	0.58176	0.928378	11832	4	0.01209
TMSB10	12	0.07935	0.26286	1.0	4380	5	0.0052595	0.87817	0.90264	0.987641	17302	1	0.0052595
TMEM8B	12	0.07935	0.26286	1.0	4381	5	-0.033027	0.20589	0.33977	0.846155	7582	4	-0.033027
PCDHA3	12	0.079396	0.26286	1.0	4382	2	-0.0037228	0.51591	0.66935	0.958492	13168	3	-0.0037228
DPPA4	12	0.079425	0.26286	1.0	4383	5	-0.20749	0.57855	0.71279	0.964765	13944	2	-0.20749
RGS3	12	0.079425	0.26286	1.0	4384	4	-0.047199	0.55262	0.69294	0.960698	13615	3	-0.047199
UGGT2	12	0.079443	0.26286	1.0	4385	5	-0.09196	0.65446	0.76338	0.969112	14891	2	-0.09196
DPYSL5	12	0.079512	0.26287	1.0	4386	3	0.10499	0.55397	0.69314	0.960698	13626	2	0.10499
DYDC1	12	0.079518	0.26287	1.0	4387	4	-0.1363	0.96837	0.9508	0.991621	18152	1	-0.1363
DBF4B	12	0.079574	0.26287	1.0	4388	4	-0.11482	0.92341	0.92776	0.991578	17699	1	-0.11482
WSCD2	12	0.079588	0.26287	1.0	4389	2	0.095297	0.1457	0.24884	0.77743	6012	5	0.095297
PLEKHH1	12	0.079591	0.26287	1.0	4390	3	0.044226	0.17706	0.30275	0.829269	6840	5	0.044226
OCSTAMP	12	0.079643	0.26287	1.0	4391	5	-0.094057	0.46791	0.63101	0.9395	12620	2	-0.094057
TAPT1	12	0.079664	0.26287	1.0	4392	2	-0.063801	0.10516	0.19559	0.754502	4885	2	-0.063801
AGTR2	12	0.079703	0.26287	1.0	4393	4	-0.019297	0.40001	0.55455	0.917612	11407	2	-0.019297
EDNRA	12	0.079764	0.2631	1.0	4394	4	0.044425	0.55909	0.69619	0.961282	13692	3	0.044425
GAMT	12	0.079786	0.2631	1.0	4395	4	0.14119	0.08549	0.16803	0.746672	4229	6	0.14119
CASK	12	0.079795	0.2631	1.0	4396	4	-0.12005	0.69441	0.80152	0.982532	15431	2	-0.12005
KLF12	12	0.079849	0.26372	1.0	4397	5	-0.18176	0.88816	0.91358	0.991071	17428	2	-0.18176
DMBX1	12	0.079864	0.26372	1.0	4398	4	0.06598	0.026124	0.054696	0.503236	2033	5	0.06598
SLC16A11	12	0.079881	0.26372	1.0	4399	5	-0.17413	0.86881	0.89679	0.987199	17168	2	-0.17413
KRT71	12	0.079917	0.26372	1.0	4400	3	0.12077	0.21635	0.36306	0.873122	7831	5	0.12077
PRR18	12	0.079939	0.26373	1.0	4401	5	0.053362	0.50857	0.65991	0.952569	13097	3	0.053362
WFIKKN1	12	0.080023	0.26397	1.0	4402	4	-0.04202	0.25609	0.40714	0.875255	8770	4	-0.04202
SCEL	12	0.080127	0.26397	1.0	4403	3	0.036215	0.94471	0.93815	0.991578	17866	1	0.036215
PROS1	12	0.080139	0.26397	1.0	4404	5	-0.063213	0.50737	0.65579	0.947489	13085	2	-0.063213
OR6C70	12	0.080163	0.26397	1.0	4405	4	-0.067333	0.6653	0.77358	0.971391	15034	3	-0.067333
RCN2	12	0.080176	0.26424	1.0	4406	4	0.024658	0.074869	0.14151	0.698186	3835	5	0.024658
MTUS2	12	0.080225	0.26424	1.0	4407	5	-0.053097	0.65509	0.76338	0.969112	14902	3	-0.053097
REPIN1	12	0.080263	0.26424	1.0	4408	5	-0.2217	0.67614	0.78412	0.977242	15182	3	-0.2217
CAV1	12	0.080273	0.26455	1.0	4409	4	0.099622	0.074524	0.14114	0.697764	3820	3	0.099622
IGFL4	12	0.080338	0.26494	1.0	4410	3	-0.18012	0.86363	0.89308	0.987199	17110	2	-0.18012
PIK3CD	12	0.080352	0.26532	1.0	4411	5	-0.023301	0.39444	0.54997	0.917589	11314	3	-0.023301
MYL6B	12	0.080352	0.26532	1.0	4412	5	-0.090291	0.15537	0.26522	0.798443	6271	2	-0.090291
CCDC107	12	0.080391	0.26532	1.0	4413	4	-0.041815	0.52277	0.67549	0.960698	13249	3	-0.041815
GPR155	12	0.080438	0.26532	1.0	4414	5	-0.073027	0.89397	0.91705	0.991379	17506	2	-0.073027
PRAMEF12	12	0.080473	0.26532	1.0	4415	5	0.060321	0.28024	0.43267	0.881474	9204	3	0.060321
HEYL	12	0.080473	0.26532	1.0	4416	3	0.059895	0.34842	0.49713	0.897495	10471	2	0.059895
NCAPG2	12	0.080517	0.26532	1.0	4417	3	0.070312	0.2445	0.39956	0.873122	8559	4	0.070312
HACD1	12	0.080566	0.26532	1.0	4418	4	-0.099291	0.23439	0.39203	0.873122	8318	5	-0.099291
BAD	12	0.080593	0.26532	1.0	4419	5	0.04755	0.26191	0.41222	0.875255	8874	4	0.04755
SPATA12	12	0.08063	0.26532	1.0	4420	4	-0.061292	0.37171	0.52725	0.91015	10931	3	-0.061292
PSIP1	12	0.080637	0.26532	1.0	4421	5	0.021862	0.46315	0.62741	0.9395	12560	2	0.021862
ALB	12	0.080663	0.26532	1.0	4422	4	-0.066802	0.57945	0.71279	0.964765	13954	2	-0.066802
LRG1	12	0.080672	0.26532	1.0	4423	4	-0.094189	0.70573	0.81191	0.984009	15599	2	-0.094189
PCDHGA1	12	0.080785	0.26532	1.0	4424	4	-0.081978	0.76199	0.84015	0.985378	16100	2	-0.081978
ADAM29	12	0.080901	0.26599	1.0	4425	4	-0.0052864	0.57088	0.70535	0.963038	13841	1	-0.0052864
ASB13	12	0.080905	0.26599	1.0	4426	5	-0.011632	0.29311	0.44405	0.886743	9436	2	-0.011632
MSL2	12	0.080917	0.26599	1.0	4427	5	-0.14286	0.8572	0.89	0.987199	17023	2	-0.14286
NTN4	12	0.080931	0.26599	1.0	4428	4	0.014947	0.22941	0.38557	0.873122	8179	2	0.014947
MMRN2	12	0.080934	0.26599	1.0	4429	4	-0.11177	0.46107	0.62592	0.9395	12522	4	-0.11177
DUSP23	12	0.081004	0.26599	1.0	4430	2	0.051818	0.26261	0.41267	0.875255	8888	3	0.051818
UGT8	12	0.081007	0.26599	1.0	4431	5	-0.2008	0.99894	0.99773	1.0	18875	0	-0.2008
PSMA7	12	0.081013	0.26599	1.0	4432	4	-0.0031551	0.29372	0.44451	0.886743	9446	3	-0.0031551
TMEM109	12	0.081026	0.26599	1.0	4433	5	-0.089658	0.7094	0.81582	0.984009	15655	2	-0.089658
LHFPL5	12	0.081031	0.26599	1.0	4434	5	-0.071995	0.74914	0.83539	0.985378	15989	1	-0.071995
FGF19	12	0.081031	0.26599	1.0	4435	4	-0.11597	0.53058	0.68222	0.960698	13349	2	-0.11597
CLEC18B	12	0.081053	0.26599	1.0	4436	5	-0.11548	0.74559	0.83356	0.985378	15955	2	-0.11548
AKAP4	12	0.08109	0.26599	1.0	4437	5	-0.11236	0.73971	0.83109	0.985378	15895	1	-0.11236
SIRT4	12	0.081102	0.26599	1.0	4438	3	0.14454	0.047269	0.090274	0.602465	2832	6	0.14454
REXO5	12	0.081132	0.26599	1.0	4439	4	0.018536	0.86633	0.89543	0.987199	17144	2	0.018536
TSGA10IP	12	0.081167	0.26599	1.0	4440	4	-0.103	0.21227	0.35285	0.862004	7725	3	-0.103
COPS7A	12	0.081181	0.26599	1.0	4441	5	-0.14059	0.72394	0.82257	0.985378	15770	2	-0.14059
SORD	12	0.081184	0.26599	1.0	4442	4	-0.1267	0.47863	0.63596	0.942048	12752	3	-0.1267
