id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KCTD21	12	0.011543	0.027838	0.474523	1093	6	-0.18514	0.98717	0.987	1.0	18473	0	-0.18514
LOC101928093	12	0.011545	0.027838	0.474523	1094	5	0.17987	0.020066	0.068581	0.757166	1708	6	0.17987
TRIM35	12	0.011549	0.027914	0.474523	1095	6	-0.21111	0.50044	0.7349	1.0	13259	3	-0.21111
ARFGEF1	12	0.011575	0.027914	0.474523	1096	7	-0.25082	0.77408	0.88897	1.0	16258	2	-0.25082
B4GALNT2	12	0.011577	0.027914	0.474523	1097	5	0.007719	0.11252	0.28549	1.0	5363	4	0.007719
TPRG1	12	0.011577	0.027914	0.474523	1098	4	-0.12101	0.77767	0.88982	1.0	16294	2	-0.12101
GLB1L3	12	0.011608	0.027915	0.474523	1099	6	-0.26987	0.14346	0.34187	1.0	6195	2	-0.26987
TCF24	12	0.011614	0.027915	0.474523	1100	7	-0.34051	0.40732	0.65568	1.0	11930	2	-0.34051
CCNA1	12	0.011638	0.027915	0.474523	1101	7	-0.25926	0.60063	0.80286	1.0	14425	2	-0.25926
USMG5	12	0.011681	0.027973	0.474523	1102	5	-0.077201	0.97755	0.97705	1.0	18259	1	-0.077201
IGFBP1	12	0.011703	0.028026	0.474523	1103	4	-0.071524	0.2519	0.50454	1.0	8990	3	-0.071524
WDFY2	12	0.011716	0.028026	0.474523	1104	5	-0.061425	0.72148	0.86575	1.0	15855	2	-0.061425
C19orf43	12	0.011734	0.028026	0.474523	1105	5	-0.22915	0.59319	0.79768	1.0	14346	2	-0.22915
ODF3L1	12	0.011734	0.028026	0.474523	1106	4	-0.020708	0.1214	0.3011	1.0	5617	3	-0.020708
SLC16A3	12	0.011736	0.028026	0.474523	1107	4	-0.10177	0.20768	0.43974	1.0	7972	4	-0.10177
FLT3LG	12	0.011739	0.028026	0.474523	1108	6	-0.22777	0.99796	0.99784	1.0	18790	0	-0.22777
POTEA	12	0.011748	0.028112	0.474523	1109	7	-0.32353	0.29626	0.55051	1.0	9826	3	-0.32353
HELT	12	0.011764	0.028112	0.474523	1110	6	-0.1903	0.40169	0.65194	1.0	11818	2	-0.1903
CABP7	12	0.011787	0.028112	0.474523	1111	4	0.10496	0.60902	0.80619	1.0	14516	3	0.10496
SSTR2	12	0.011797	0.028112	0.474523	1112	5	-0.10421	0.27766	0.53556	1.0	9503	1	-0.10421
HIST3H3	12	0.011813	0.028175	0.474523	1113	5	-0.09757	0.21869	0.45287	1.0	8265	3	-0.09757
WWTR1	12	0.011836	0.028175	0.474523	1114	4	0.10937	0.12677	0.3125	1.0	5745	5	0.10937
FAM25C	12	0.011845	0.028175	0.474523	1115	6	-0.15615	0.085226	0.23222	0.969238	4482	4	-0.15615
SATB2	12	0.01185	0.028175	0.474523	1116	4	0.031168	0.1192	0.29758	1.0	5544	5	0.031168
RGPD4	12	0.011868	0.028176	0.474523	1117	3	0.0011275	0.31251	0.56375	1.0	10133	2	0.0011275
ARPC1B	12	0.011886	0.028176	0.474523	1118	4	0.050504	0.50908	0.73968	1.0	13358	3	0.050504
C2orf78	12	0.01189	0.028176	0.474523	1119	6	-0.163	0.48932	0.73025	1.0	13125	2	-0.163
FCRLA	12	0.011894	0.028176	0.474523	1120	7	-0.16482	0.93518	0.95452	1.0	17718	1	-0.16482
PAQR7	12	0.011924	0.028235	0.474523	1121	4	-0.11538	0.55087	0.76566	1.0	13851	3	-0.11538
PDP2	12	0.011959	0.028236	0.474523	1122	7	-0.38073	0.068648	0.19324	0.944484	3858	3	-0.38073
ABHD14B	12	0.011967	0.028236	0.474523	1123	3	-0.056968	0.62816	0.81943	1.0	14741	2	-0.056968
KCTD14	12	0.011978	0.028236	0.474523	1124	5	-0.21742	0.64527	0.82938	1.0	15003	2	-0.21742
OR2AG2	12	0.012019	0.028378	0.476481	1125	7	-0.17434	0.42556	0.67868	1.0	12268	2	-0.17434
RETN	12	0.012057	0.028451	0.476578	1126	5	-0.22056	0.47533	0.72098	1.0	12995	2	-0.22056
MAPK4	12	0.012057	0.028451	0.476578	1127	4	0.0018258	0.80395	0.90036	1.0	16535	2	0.0018258
SKIV2L2	12	0.01209	0.028559	0.476578	1128	4	-0.037993	0.17926	0.38966	1.0	7205	3	-0.037993
IGSF9B	12	0.012114	0.028559	0.476578	1129	6	-0.17719	0.65141	0.83182	1.0	15086	2	-0.17719
FAM19A2	12	0.012127	0.028559	0.476578	1130	4	0.027026	0.078281	0.21983	0.969238	4227	5	0.027026
THNSL1	12	0.012128	0.028559	0.476578	1131	7	-0.23605	0.36759	0.61952	1.0	11197	3	-0.23605
TSNAXIP1	12	0.012139	0.028559	0.476578	1132	7	-0.22826	0.63506	0.824	1.0	14856	3	-0.22826
NPR2	12	0.012159	0.028738	0.47913	1133	6	-0.19451	0.68068	0.84625	1.0	15434	3	-0.19451
GMEB2	12	0.012177	0.028918	0.481705	1134	6	-0.18124	0.8156	0.90408	1.0	16618	2	-0.18124
TTC19	12	0.012256	0.029159	0.484883	1135	4	-0.026253	0.71782	0.86553	1.0	15830	1	-0.026253
TYRO3	12	0.012269	0.02916	0.484883	1136	7	-0.33683	0.57694	0.78676	1.0	14146	2	-0.33683
PSG5	12	0.01229	0.029278	0.486012	1137	7	-0.19877	0.91465	0.94798	1.0	17580	1	-0.19877
MYSM1	12	0.012319	0.029279	0.486012	1138	4	0.066063	0.20565	0.43718	1.0	7923	5	0.066063
LOC100129216	12	0.012391	0.029456	0.488235	1139	7	-0.17938	0.36322	0.61572	1.0	11112	3	-0.17938
PPARA	12	0.012403	0.029644	0.488235	1140	6	-0.27342	0.92526	0.95189	1.0	17651	1	-0.27342
MAP2K1	12	0.012423	0.029644	0.488235	1141	7	-0.23189	0.98532	0.98467	1.0	18442	0	-0.23189
QARS	12	0.012472	0.029645	0.488235	1142	6	-0.28199	0.86038	0.92608	1.0	17049	2	-0.28199
TMEM106C	12	0.012507	0.029645	0.488235	1143	5	-0.098522	0.37331	0.62934	1.0	11295	3	-0.098522
MSX2	12	0.012509	0.029645	0.488235	1144	6	-0.26507	0.57341	0.78375	1.0	14096	1	-0.26507
CKMT2	12	0.012509	0.029645	0.488235	1145	6	-0.21328	0.11166	0.28521	1.0	5342	3	-0.21328
MSL1	12	0.01254	0.029645	0.488235	1146	6	-0.30399	0.99951	0.99959	1.0	18850	0	-0.30399
BTNL8	12	0.012551	0.029645	0.488235	1147	6	-0.17823	0.15659	0.35922	1.0	6590	2	-0.17823
ZNF16	12	0.012595	0.029773	0.488422	1148	4	-0.13092	0.94776	0.96021	1.0	17838	1	-0.13092
UGT2B17	6	0.012599	0.024238	0.455716	1149	3	-0.14619	0.14393	0.28801	1.0	6212	1	-0.14619
MAGEC3	12	0.012627	0.029773	0.488422	1150	6	-0.13854	0.49125	0.73059	1.0	13146	1	-0.13854
GNAO1	12	0.012632	0.029773	0.488422	1151	5	-0.092243	0.75204	0.88161	1.0	16085	1	-0.092243
EHMT2	12	0.012727	0.029844	0.488422	1152	7	-0.20298	0.66552	0.83943	1.0	15266	1	-0.20298
MIB1	12	0.012768	0.029879	0.488422	1153	6	-0.082872	0.026709	0.087768	0.798263	2070	5	-0.082872
HAX1	12	0.012768	0.029879	0.488422	1154	6	-0.23367	0.42605	0.67868	1.0	12276	2	-0.23367
SELENOT	12	0.012784	0.029913	0.488422	1155	6	-0.090206	0.86091	0.92631	1.0	17056	2	-0.090206
PPP1R15B	12	0.012784	0.029913	0.488422	1156	6	-0.13703	0.88416	0.93853	1.0	17331	2	-0.13703
RASA4B	8	0.012787	0.025709	0.468648	1157	2	0.025366	0.45839	0.65109	1.0	12806	2	0.025366
LEXM	12	0.012806	0.029914	0.488422	1158	3	-0.065284	0.98752	0.98723	1.0	18482	0	-0.065284
RBMXL3	12	0.012806	0.029914	0.488422	1159	6	-0.18199	0.8082	0.90171	1.0	16565	2	-0.18199
JOSD1	12	0.01281	0.029978	0.488629	1160	6	-0.12126	0.063833	0.18045	0.931523	3662	4	-0.12126
KLHDC1	12	0.012832	0.029978	0.488629	1161	6	-0.17162	0.11712	0.29371	1.0	5481	2	-0.17162
ABCB10	12	0.012856	0.03012	0.490516	1162	5	-0.11677	0.79058	0.89573	1.0	16420	1	-0.11677
KRT15	12	0.012896	0.030326	0.492608	1163	5	-0.098383	0.87274	0.93187	1.0	17192	1	-0.098383
WNK3	12	0.012898	0.030326	0.492608	1164	6	-0.27471	0.94101	0.95756	1.0	17773	1	-0.27471
IPO7	12	0.012922	0.030326	0.492608	1165	7	-0.23826	0.97756	0.97705	1.0	18260	1	-0.23826
TRPV1	12	0.012949	0.030396	0.493323	1166	5	-0.19702	0.95631	0.96388	1.0	17915	1	-0.19702
GALNTL6	12	0.012975	0.030735	0.495476	1167	6	-0.15054	0.41199	0.66364	1.0	12019	1	-0.15054
DEFB114	12	0.013028	0.030736	0.495476	1168	6	-0.28976	0.99572	0.9962	1.0	18713	0	-0.28976
LRP11	12	0.01306	0.030776	0.495476	1169	5	-0.12845	0.71306	0.86438	1.0	15791	2	-0.12845
IDI1	12	0.01306	0.030776	0.495476	1170	5	-0.13843	0.21507	0.44833	1.0	8165	3	-0.13843
KCNA5	12	0.013087	0.030894	0.495476	1171	5	-0.05422	0.42735	0.67868	1.0	12299	3	-0.05422
TMEM265	12	0.013095	0.030894	0.495476	1172	5	-0.10619	0.45382	0.70431	1.0	12752	2	-0.10619
GNAI1	12	0.013108	0.030894	0.495476	1173	7	-0.32576	0.82045	0.90672	1.0	16664	1	-0.32576
ATP5I	12	0.013119	0.030894	0.495476	1174	6	-0.23595	0.84781	0.92034	1.0	16911	2	-0.23595
CAPN8	12	0.013188	0.030894	0.495476	1175	6	-0.17259	0.19931	0.42575	1.0	7739	2	-0.17259
CNR1	12	0.013189	0.030929	0.495476	1176	7	-0.2777	0.66478	0.8377	1.0	15259	2	-0.2777
GLP2R	12	0.013213	0.030964	0.495476	1177	4	-0.16251	0.2261	0.46783	1.0	8460	2	-0.16251
MARS2	12	0.013213	0.030964	0.495476	1178	3	0.28758	0.041725	0.13385	0.89356	2742	6	0.28758
C4BPA	12	0.013213	0.031001	0.495476	1179	6	-0.1865	0.35853	0.60935	1.0	11028	3	-0.1865
ATP11B	12	0.01324	0.031038	0.495476	1180	3	-0.040816	0.34541	0.5957	1.0	10739	4	-0.040816
ALAD	12	0.013256	0.031079	0.495476	1181	5	-0.056407	0.47425	0.72059	1.0	12986	3	-0.056407
KRT78	12	0.013264	0.03112	0.495476	1182	7	-0.23827	0.60542	0.80511	1.0	14480	3	-0.23827
CRISP3	12	0.01327	0.03112	0.495476	1183	5	-0.14652	0.8917	0.94338	1.0	17439	1	-0.14652
KLK15	12	0.013288	0.031206	0.495476	1184	3	0.059927	0.24797	0.49902	1.0	8915	3	0.059927
PSENEN	12	0.013314	0.031207	0.495476	1185	4	-0.10981	0.96991	0.9718	1.0	18115	1	-0.10981
SCARA5	12	0.013318	0.031207	0.495476	1186	7	-0.24175	0.43245	0.68246	1.0	12389	2	-0.24175
ZNF841	12	0.01334	0.031207	0.495476	1187	7	-0.25762	0.23744	0.48469	1.0	8723	3	-0.25762
ZNF780B	12	0.013347	0.031287	0.495476	1188	4	-0.065681	0.34169	0.59192	1.0	10671	4	-0.065681
CAB39L	12	0.013362	0.031287	0.495476	1189	6	-0.1956	0.68119	0.84669	1.0	15444	3	-0.1956
TRAF3IP2	12	0.013378	0.031287	0.495476	1190	6	-0.19629	0.83408	0.9139	1.0	16782	1	-0.19629
FAM89B	12	0.013392	0.031287	0.495476	1191	7	-0.29394	0.3859	0.63862	1.0	11517	2	-0.29394
PCDHGA2	12	0.013416	0.031288	0.495476	1192	4	-0.17745	0.96296	0.96752	1.0	17993	1	-0.17745
CXCL16	12	0.013424	0.031288	0.495476	1193	7	-0.29385	0.71104	0.864	1.0	15774	2	-0.29385
LRPPRC	12	0.013424	0.031288	0.495476	1194	6	-0.2052	0.97635	0.97552	1.0	18231	1	-0.2052
DPP8	12	0.013426	0.031288	0.495476	1195	5	-0.072692	0.1744	0.38257	1.0	7075	4	-0.072692
KCNJ14	12	0.013459	0.031541	0.497826	1196	5	-0.12878	0.80482	0.90116	1.0	16544	2	-0.12878
OGFOD3	12	0.01346	0.031541	0.497826	1197	5	-0.078317	0.42515	0.67868	1.0	12258	3	-0.078317
FAM129A	12	0.013478	0.031541	0.497826	1198	5	-0.22788	0.45732	0.70532	1.0	12792	2	-0.22788
CLSTN2	12	0.013486	0.031541	0.497826	1199	6	-0.26818	0.69818	0.85806	1.0	15669	3	-0.26818
OR2A4	12	0.013497	0.031631	0.498821	1200	4	0.024631	0.13961	0.3348	1.0	6094	4	0.024631
NR0B1	12	0.013505	0.03172	0.499815	1201	7	-0.17851	0.87261	0.93161	1.0	17189	1	-0.17851
ACSS3	12	0.013563	0.031894	0.501306	1202	7	-0.26696	0.81264	0.90355	1.0	16595	2	-0.26696
FAM200A	12	0.013658	0.031894	0.501306	1203	5	-0.12686	0.95854	0.96489	1.0	17934	1	-0.12686
FAM129B	12	0.013673	0.031894	0.501306	1204	5	-0.12211	0.37036	0.62481	1.0	11246	3	-0.12211
CYP27C1	12	0.013716	0.032052	0.502129	1205	4	0.047479	0.36726	0.61952	1.0	11191	4	0.047479
CHPF	12	0.013725	0.032052	0.502129	1206	6	-0.13782	0.22895	0.47268	1.0	8534	3	-0.13782
SOSTDC1	12	0.01373	0.032052	0.502129	1207	6	-0.21203	0.80597	0.90143	1.0	16553	1	-0.21203
LY6H	12	0.013737	0.032052	0.502129	1208	5	-0.087317	0.67518	0.84375	1.0	15374	2	-0.087317
EXOC8	12	0.013768	0.032157	0.503343	1209	6	-0.28218	0.5901	0.79637	1.0	14305	3	-0.28218
NLRP6	12	0.013775	0.032304	0.503643	1210	4	-0.022111	0.75084	0.88161	1.0	16077	2	-0.022111
C12orf71	12	0.0138	0.03246	0.503643	1211	5	-0.083562	0.72729	0.86775	1.0	15887	1	-0.083562
GABBR1	12	0.013824	0.03246	0.503643	1212	4	0.021277	0.051254	0.15291	0.89356	3145	4	0.021277
PODXL	12	0.013832	0.032521	0.503643	1213	4	-0.11984	0.86834	0.93013	1.0	17134	2	-0.11984
PIM1	12	0.013867	0.032521	0.503643	1214	7	-0.20012	0.6759	0.84375	1.0	15387	1	-0.20012
POTEC	12	0.013867	0.032521	0.503643	1215	7	-0.20513	0.074828	0.2137	0.969238	4084	2	-0.20513
RASSF5	12	0.013888	0.032521	0.503643	1216	5	-0.11586	0.96965	0.97164	1.0	18109	1	-0.11586
PLXNA4	12	0.013891	0.032521	0.503643	1217	5	-0.20607	0.43569	0.68568	1.0	12440	2	-0.20607
LIPT2	12	0.013897	0.032521	0.503643	1218	7	-0.24029	0.38968	0.6446	1.0	11590	1	-0.24029
FN3K	12	0.013915	0.032521	0.503643	1219	5	-0.11974	0.14237	0.3393	1.0	6163	3	-0.11974
HMX1	12	0.013915	0.032521	0.503643	1220	6	-0.29631	0.69986	0.85947	1.0	15692	3	-0.29631
SHF	12	0.013915	0.032521	0.503643	1221	4	-0.024957	0.93939	0.95662	1.0	17757	1	-0.024957
KIR2DL1	12	0.013936	0.032521	0.503643	1222	4	-0.14698	0.59484	0.79827	1.0	14367	2	-0.14698
POLR3F	12	0.013945	0.032618	0.504724	1223	6	-0.15825	0.34667	0.59766	1.0	10767	3	-0.15825
DLL1	12	0.013962	0.03278	0.506822	1224	6	-0.17924	0.34598	0.5973	1.0	10750	3	-0.17924
KRTAP5-7	12	0.013988	0.03287	0.507317	1225	3	0.026155	0.64665	0.82965	1.0	15021	3	0.026155
C20orf144	12	0.014028	0.032968	0.507317	1226	6	-0.28722	0.97222	0.97335	1.0	18154	1	-0.28722
PRSS22	12	0.014028	0.032968	0.507317	1227	6	-0.041258	0.34	0.58894	1.0	10644	4	-0.041258
DAGLA	12	0.014028	0.032968	0.507317	1228	6	-0.1612	0.46963	0.71618	1.0	12943	3	-0.1612
STX5	12	0.014037	0.032968	0.507317	1229	5	-0.14213	0.99014	0.99057	1.0	18544	0	-0.14213
CAMK1G	12	0.014052	0.033	0.507317	1230	7	-0.22199	0.48224	0.72496	1.0	13056	2	-0.22199
AMN	12	0.014052	0.033	0.507317	1231	7	-0.25887	0.61007	0.80801	1.0	14533	2	-0.25887
FCHSD2	12	0.014056	0.033031	0.507388	1232	6	-0.31174	0.62475	0.81786	1.0	14694	2	-0.31174
SSPN	12	0.014093	0.033142	0.508681	1233	3	-0.080526	0.88213	0.9379	1.0	17306	1	-0.080526
SESN2	12	0.014108	0.033253	0.509973	1234	4	-0.011569	0.64179	0.8269	1.0	14951	3	-0.011569
ANKAR	12	0.014132	0.03337	0.511089	1235	7	-0.2468	0.49739	0.73419	1.0	13213	2	-0.2468
CLIP3	12	0.014149	0.033407	0.511089	1236	6	-0.15988	0.88672	0.94046	1.0	17359	2	-0.15988
ANKRD54	12	0.014153	0.033407	0.511089	1237	5	-0.14229	0.96543	0.96937	1.0	18027	1	-0.14229
ASNS	12	0.014203	0.033676	0.514784	1238	7	-0.21499	0.14836	0.34864	1.0	6343	4	-0.21499
PLA1A	12	0.014248	0.033949	0.517709	1239	5	-0.061691	0.10078	0.26059	0.977518	5027	2	-0.061691
CREM	12	0.014263	0.033949	0.517709	1240	3	0.032756	0.7715	0.8882	1.0	16230	2	0.032756
DNER	12	0.014287	0.034324	0.517812	1241	7	-0.17721	0.70087	0.86029	1.0	15706	3	-0.17721
SPIRE2	12	0.014289	0.034324	0.517812	1242	6	-0.21813	0.498	0.73419	1.0	13224	1	-0.21813
PPP1R14C	12	0.01432	0.034324	0.517812	1243	5	-0.2334	0.71831	0.86553	1.0	15835	2	-0.2334
NDNF	12	0.014376	0.034324	0.517812	1244	6	-0.25029	0.88076	0.93709	1.0	17283	1	-0.25029
ACOT6	12	0.01443	0.034807	0.517812	1245	7	-0.23711	0.16613	0.37049	1.0	6872	1	-0.23711
GRINA	12	0.014456	0.034891	0.517812	1246	6	-0.27291	0.13779	0.33358	1.0	6047	4	-0.27291
HSPH1	12	0.014459	0.034891	0.517812	1247	5	0.02556	0.34808	0.60101	1.0	10795	4	0.02556
CATIP	12	0.014466	0.034891	0.517812	1248	3	-0.0032561	0.16128	0.36476	1.0	6708	3	-0.0032561
DCBLD2	12	0.014497	0.034892	0.517812	1249	7	-0.22557	0.54663	0.76251	1.0	13794	2	-0.22557
LYZL4	12	0.014505	0.034892	0.517812	1250	6	-0.18026	0.75048	0.88161	1.0	16073	2	-0.18026
SAC3D1	12	0.014506	0.034892	0.517812	1251	6	-0.23338	0.22655	0.46852	1.0	8471	3	-0.23338
UBR3	10	0.014506	0.033892	0.517666	1252	4	-0.14735	0.85093	0.90555	1.0	16950	1	-0.14735
LCA5L	12	0.014557	0.034971	0.517812	1253	4	0.03035	0.36979	0.62356	1.0	11239	3	0.03035
KCMF1	12	0.014562	0.034971	0.517812	1254	6	-0.19926	0.53642	0.75906	1.0	13674	3	-0.19926
CROCC2	12	0.014578	0.034972	0.517812	1255	6	-0.070508	0.22335	0.46254	1.0	8405	4	-0.070508
ARL17A	12	0.01458	0.034972	0.517812	1256	6	-0.15146	0.21715	0.45051	1.0	8218	3	-0.15146
HAUS3	12	0.014596	0.035053	0.517812	1257	4	0.063013	0.12056	0.29859	1.0	5594	4	0.063013
CMTM6	12	0.014635	0.035053	0.517812	1258	7	-0.17778	0.73534	0.8705	1.0	15954	1	-0.17778
PRTN3	12	0.014647	0.035053	0.517812	1259	7	-0.24804	0.6067	0.80549	1.0	14490	1	-0.24804
CFC1B	12	0.014652	0.035053	0.517812	1260	6	-0.086226	0.7105	0.864	1.0	15770	1	-0.086226
AP3S2	12	0.014681	0.035053	0.517812	1261	7	-0.23104	0.4524	0.70305	1.0	12736	1	-0.23104
CCDC24	12	0.014683	0.035053	0.517812	1262	3	0.010833	0.8154	0.90408	1.0	16616	1	0.010833
HTR3A	12	0.014697	0.035093	0.517812	1263	7	-0.26871	0.5854	0.79301	1.0	14250	1	-0.26871
RNF14	12	0.0147	0.035133	0.517812	1264	5	0.012882	0.64107	0.82636	1.0	14934	3	0.012882
CTNNAL1	12	0.014706	0.035133	0.517812	1265	3	0.012664	0.017536	0.060744	0.732336	1568	5	0.012664
NUP188	12	0.014712	0.035133	0.517812	1266	6	-0.11612	0.87414	0.93312	1.0	17211	1	-0.11612
MFSD8	12	0.014717	0.035134	0.517812	1267	6	-0.1722	0.18326	0.39712	1.0	7317	5	-0.1722
SCN8A	12	0.014727	0.035134	0.517812	1268	6	-0.24089	0.1068	0.27741	0.999736	5198	2	-0.24089
ERCC2	12	0.014763	0.035238	0.517812	1269	5	-0.18878	0.965	0.96911	1.0	18017	1	-0.18878
CDCA2	12	0.014769	0.035238	0.517812	1270	5	-0.080406	0.075634	0.21553	0.969238	4108	4	-0.080406
PAK4	12	0.014791	0.035238	0.517812	1271	4	-0.0035015	0.11815	0.29578	1.0	5508	4	-0.0035015
ZNF623	12	0.014809	0.035238	0.517812	1272	7	-0.2087	0.99989	0.99992	1.0	18875	0	-0.2087
CD320	12	0.014839	0.035344	0.517812	1273	5	-0.024822	0.026371	0.086637	0.798101	2054	5	-0.024822
UBR4	12	0.014859	0.035344	0.517812	1274	7	-0.22256	0.99435	0.9947	1.0	18667	0	-0.22256
SPATC1	12	0.014911	0.035582	0.517812	1275	5	-0.075129	0.20304	0.43064	1.0	7853	4	-0.075129
FOXD1	12	0.014926	0.035582	0.517812	1276	6	-0.30179	0.94426	0.95906	1.0	17806	1	-0.30179
ING2	12	0.014929	0.035582	0.517812	1277	6	-0.29884	0.35103	0.60507	1.0	10858	3	-0.29884
PIGM	12	0.014929	0.035582	0.517812	1278	6	-0.18114	0.65938	0.83639	1.0	15193	1	-0.18114
C2orf70	12	0.014933	0.035582	0.517812	1279	3	0.015912	0.099023	0.25898	0.977518	4981	3	0.015912
TFF1	12	0.014948	0.035582	0.517812	1280	5	-0.056219	0.28931	0.54422	1.0	9706	2	-0.056219
TSPYL5	12	0.014963	0.035582	0.517812	1281	5	-0.13449	0.96714	0.97051	1.0	18052	1	-0.13449
GOLGA6L22	4	0.014999	0.025756	0.469064	1282	3	-0.38647	0.78247	0.78596	1.0	16336	0	-0.38647
TSC22D2	12	0.015015	0.035582	0.517812	1283	4	-0.0080817	0.52941	0.7541	1.0	13588	2	-0.0080817
FRZB	12	0.015028	0.035582	0.517812	1284	7	-0.19294	0.40857	0.65653	1.0	11956	2	-0.19294
ARSI	12	0.01503	0.035582	0.517812	1285	5	-0.10822	0.58671	0.79433	1.0	14267	2	-0.10822
USP39	12	0.015034	0.035582	0.517812	1286	6	-0.33682	0.90745	0.94708	1.0	17537	1	-0.33682
SMPD3	12	0.01504	0.035682	0.517812	1287	3	-0.051127	0.77737	0.88982	1.0	16289	2	-0.051127
RASD2	12	0.015048	0.035782	0.517812	1288	6	-0.3043	0.9906	0.99106	1.0	18554	0	-0.3043
SPPL2B	12	0.015065	0.035782	0.517812	1289	4	0.088304	0.25167	0.50454	1.0	8983	3	0.088304
PRKRA	12	0.015067	0.035783	0.517812	1290	5	-0.11269	0.11871	0.29681	1.0	5524	2	-0.11269
FAM3B	12	0.015085	0.035783	0.517812	1291	6	-0.26251	0.022847	0.077497	0.786144	1864	4	-0.26251
KLHL20	12	0.015089	0.035783	0.517812	1292	6	-0.22934	0.69537	0.85527	1.0	15627	1	-0.22934
GK2	12	0.015089	0.035783	0.517812	1293	4	-0.096674	0.83602	0.91554	1.0	16797	2	-0.096674
RAB27A	12	0.015091	0.035863	0.517812	1294	5	-0.035915	0.73612	0.87105	1.0	15958	2	-0.035915
CD248	12	0.015091	0.035863	0.517812	1295	6	-0.17844	0.10011	0.26059	0.977518	5014	3	-0.17844
MRPS2	12	0.015109	0.035944	0.517812	1296	6	-0.16377	0.55921	0.77146	1.0	13956	2	-0.16377
DUSP8	12	0.015125	0.035944	0.517812	1297	5	-0.051524	0.3489	0.60136	1.0	10811	3	-0.051524
CPEB3	12	0.015129	0.035944	0.517812	1298	7	-0.18039	0.27231	0.52897	1.0	9392	2	-0.18039
TMIGD2	12	0.015132	0.035944	0.517812	1299	6	-0.19164	0.59117	0.79637	1.0	14319	2	-0.19164
CPSF1	12	0.015147	0.035944	0.517812	1300	7	-0.26169	0.15267	0.35517	1.0	6485	1	-0.26169
GTF3A	12	0.015162	0.035944	0.517812	1301	4	-0.13987	0.12973	0.32059	1.0	5824	3	-0.13987
IFNA10	12	0.015173	0.03602	0.517812	1302	6	-0.14668	0.43169	0.682	1.0	12372	2	-0.14668
COQ10B	12	0.015196	0.036021	0.517812	1303	7	-0.20759	0.29986	0.55266	1.0	9898	2	-0.20759
HHIPL2	12	0.015215	0.036134	0.517812	1304	5	-0.16547	0.35511	0.60758	1.0	10954	2	-0.16547
IQCD	12	0.015237	0.036134	0.517812	1305	3	-0.12537	0.46384	0.71127	1.0	12871	3	-0.12537
PGPEP1	12	0.015241	0.036134	0.517812	1306	6	-0.20085	0.99762	0.99767	1.0	18778	0	-0.20085
CASQ2	12	0.015246	0.036134	0.517812	1307	2	0.0064892	0.21806	0.45149	1.0	8251	3	0.0064892
RNF213	12	0.015258	0.036134	0.517812	1308	5	0.024361	0.17713	0.38447	1.0	7139	5	0.024361
ELN	12	0.015264	0.036134	0.517812	1309	7	-0.22366	0.82037	0.90645	1.0	16662	1	-0.22366
ATP6V0C	12	0.015276	0.036134	0.517812	1310	5	-0.084851	0.9486	0.96052	1.0	17846	1	-0.084851
GAK	12	0.015286	0.036134	0.517812	1311	4	-0.077451	0.36072	0.6119	1.0	11070	3	-0.077451
TAS2R1	12	0.015286	0.036134	0.517812	1312	4	-0.15164	0.63048	0.82009	1.0	14779	3	-0.15164
HMGB2	12	0.015318	0.036134	0.517812	1313	5	-0.16922	0.7609	0.88467	1.0	16138	2	-0.16922
FAM153B	12	0.015322	0.036134	0.517812	1314	5	-0.18119	0.24216	0.49158	1.0	8809	2	-0.18119
EVC2	12	0.015349	0.036217	0.517812	1315	3	0.044161	0.72883	0.86775	1.0	15897	2	0.044161
KIF3B	12	0.015358	0.036217	0.517812	1316	7	-0.21828	0.96694	0.97051	1.0	18050	1	-0.21828
RC3H2	12	0.015372	0.036217	0.517812	1317	7	-0.24864	0.64062	0.82635	1.0	14928	3	-0.24864
SUV39H1	12	0.015403	0.036287	0.517812	1318	4	-0.088152	0.68817	0.85103	1.0	15535	2	-0.088152
CHSY3	12	0.015403	0.036287	0.517812	1319	6	-0.080559	0.064142	0.18184	0.932096	3676	5	-0.080559
HSPBP1	12	0.015405	0.036287	0.517812	1320	3	-0.13381	0.69097	0.85287	1.0	15571	3	-0.13381
WIZ	12	0.015417	0.036287	0.517812	1321	5	-0.19203	0.68029	0.84625	1.0	15430	1	-0.19203
UBE2Q2L	12	0.015423	0.036287	0.517812	1322	7	-0.22332	0.5376	0.7594	1.0	13686	2	-0.22332
AVPR2	12	0.015429	0.036287	0.517812	1323	6	-0.18143	0.32573	0.58009	1.0	10379	3	-0.18143
DPP10	12	0.015444	0.036288	0.517812	1324	6	-0.27491	0.42208	0.67382	1.0	12203	3	-0.27491
NKAPL	12	0.01545	0.036288	0.517812	1325	5	-0.071132	0.81211	0.90327	1.0	16592	2	-0.071132
KAT6B	12	0.015582	0.036451	0.517812	1326	6	-0.19123	0.9981	0.99806	1.0	18798	0	-0.19123
RMI1	12	0.01559	0.036451	0.517812	1327	5	0.043889	0.15339	0.35589	1.0	6504	5	0.043889
HHIP	12	0.015597	0.036451	0.517812	1328	7	-0.23553	0.96451	0.96867	1.0	18011	1	-0.23553
