sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
sgMT1B_10	MT1B	1010.7	170.17	1010.7	170.17	-2.5632	3.5322e+05	5.4266e+06	1.747	0.04032	0.95968	0.080639	0.32372	False
sgDMRTC2_7	DMRTC2	1584.3	276.53	1584.3	276.53	-2.5141	8.5519e+05	1.4863e+07	1.7456	0.040437	0.95956	0.080875	0.324	False
sgNPFFR1_7	NPFFR1	1873	332.16	1873	332.16	-2.4919	1.1871e+06	2.1628e+07	1.7441	0.040572	0.95943	0.081143	0.32435	False
sgMAGEA11_8	MAGEA11	753.25	125.99	753.25	125.99	-2.5703	1.9673e+05	2.8081e+06	1.7403	0.040907	0.95909	0.081814	0.32463	False
sgPOLR1A_3	POLR1A	4985.9	968.66	4985.9	968.66	-2.3626	8.0692e+06	1.941e+08	1.7376	0.041142	0.95886	0.082284	0.32564	False
sgLBX1_7	LBX1	2844.5	15750	2844.5	15750	2.4688	8.3283e+07	5.5172e+07	1.7375	0.93661	0.063389	0.12678	0.40832	True
sgFCRL4_5	FCRL4	690.73	3329.8	690.73	3329.8	2.2676	3.4822e+06	2.3125e+06	1.7354	0.93878	0.061221	0.12244	0.40231	True
sgRPS5_3	RPS5	89165	22544	89165	22544	-1.9837	2.2192e+09	1.2452e+11	1.7339	0.041468	0.95853	0.082935	0.32689	False
sgNEUROG1_10	NEUROG1	1903.7	348.52	1903.7	348.52	-2.4461	1.2092e+06	2.2429e+07	1.7296	0.04185	0.95815	0.083699	0.32908	False
sgDDX41_9	DDX41	11.645	0	11.645	0	-3.6605	67.803	256.9	1.7246	0.042298	0.9577	0.084596	0.33143	False
sgZG16_7	ZG16	365.29	1649.3	365.29	1649.3	2.1717	8.2439e+05	5.5476e+05	1.724	0.93844	0.061557	0.12311	0.40344	True
sgFUT5_4	FUT5	2175.2	407.42	2175.2	407.42	-2.4136	1.5625e+06	3.0241e+07	1.7236	0.042387	0.95761	0.084774	0.33145	False
sgSLC6A7_5	SLC6A7	440.06	73.631	440.06	73.631	-2.5631	67135	8.4202e+05	1.7227	0.04247	0.95753	0.084939	0.33145	False
sgCOX15_4	COX15	448.03	75.267	448.03	75.267	-2.5577	69475	8.7656e+05	1.7214	0.042593	0.95741	0.085186	0.33175	False
sgAWAT1_4	AWAT1	2276.3	12175	2276.3	12175	2.4187	4.8995e+07	3.3484e+07	1.7107	0.93328	0.066721	0.13344	0.41875	True
sgUPF1_6	UPF1	454.77	78.54	454.77	78.54	-2.5186	70774	9.064e+05	1.7086	0.043763	0.95624	0.087526	0.33906	False
sgMT1B_8	MT1B	2221.1	430.33	2221.1	430.33	-2.3651	1.6035e+06	3.1692e+07	1.7083	0.043791	0.95621	0.087582	0.33906	False
sgDLST_3	DLST	2275.1	443.42	2275.1	443.42	-2.3565	1.6775e+06	3.3443e+07	1.7063	0.043974	0.95603	0.087948	0.33978	False
sgUBTF_9	UBTF	676.64	121.08	676.64	121.08	-2.4727	1.5432e+05	2.2081e+06	1.7045	0.044145	0.95585	0.08829	0.33978	False
sgIFIT1B_1	IFIT1B	199.19	841.03	199.19	841.03	2.0725	2.0598e+05	1.426e+05	1.6997	0.93639	0.063614	0.12723	0.4091	True
sgNUF2_10	NUF2	2007.8	394.33	2007.8	394.33	-2.3452	1.3017e+06	2.5275e+07	1.698	0.04475	0.95525	0.089501	0.34376	False
sgRPL19_1	RPL19	2239.5	446.69	2239.5	446.69	-2.3233	1.6071e+06	3.2283e+07	1.6946	0.045071	0.95493	0.090143	0.34434	False
sgDMRTC2_8	DMRTC2	1507.7	292.89	1507.7	292.89	-2.36	7.3792e+05	1.33e+07	1.6928	0.045243	0.95476	0.090486	0.34455	False
sgRNASE10_3	RNASE10	1534.7	299.43	1534.7	299.43	-2.3538	7.6293e+05	1.3839e+07	1.6914	0.045383	0.95462	0.090766	0.34455	False
sgTCP1_1	TCP1	3312.7	687.22	3312.7	687.22	-2.2675	3.4466e+06	7.7635e+07	1.6906	0.04546	0.95454	0.090921	0.34455	False
sgPOP5_2	POP5	3312.1	687.22	3312.1	687.22	-2.2672	3.445e+06	7.7603e+07	1.6905	0.04547	0.95453	0.090939	0.34455	False
sgKRTAP15-1_3	KRTAP15-1	1233.1	6153.9	1233.1	6153.9	2.3182	1.2107e+07	8.4758e+06	1.6902	0.93149	0.068508	0.13702	0.42384	True
sgCPSF2_8	CPSF2	1237.4	238.89	1237.4	238.89	-2.3681	4.9855e+05	8.542e+06	1.6887	0.045634	0.95437	0.091268	0.34484	False
sgDDX41_8	DDX41	2451.6	499.05	2451.6	499.05	-2.2941	1.9062e+06	3.954e+07	1.6882	0.045684	0.95432	0.091369	0.34484	False
sgSP8_2	SP8	1436	7256.7	1436	7256.7	2.3364	1.694e+07	1.1924e+07	1.6856	0.93054	0.069464	0.13893	0.4284	True
sgTMIGD1_8	TMIGD1	1563.5	309.25	1563.5	309.25	-2.3342	7.8657e+05	1.4428e+07	1.6854	0.045951	0.95405	0.091903	0.34618	False
sgRBX1_10	RBX1	3109.2	654.5	3109.2	654.5	-2.2464	3.0128e+06	6.7353e+07	1.6811	0.046374	0.95363	0.092749	0.34765	False
sgHNRNPU_6	HNRNPU	1140	222.53	1140	222.53	-2.3517	4.2087e+05	7.1076e+06	1.6805	0.046433	0.95357	0.092867	0.34765	False
sgNEUROG1_4	NEUROG1	4545.9	988.29	4545.9	988.29	-2.2004	6.3281e+06	1.5779e+08	1.6803	0.046453	0.95355	0.092905	0.34765	False
sgSAMM50_3	SAMM50	587.77	109.63	587.77	109.63	-2.412	1.1431e+05	1.6106e+06	1.6798	0.046502	0.9535	0.093003	0.34765	False
sgKRT38_10	KRT38	5052.7	28778	5052.7	28778	2.5096	2.8145e+08	1.9998e+08	1.6777	0.92698	0.073019	0.14604	0.44402	True
sgDHX15_3	DHX15	3002.6	639.77	3002.6	639.77	-2.2288	2.7914e+06	6.2285e+07	1.6738	0.047081	0.95292	0.094161	0.34935	False
sgMS4A10_10	MS4A10	1301.8	260.16	1301.8	260.16	-2.3186	5.425e+05	9.5699e+06	1.6738	0.047086	0.95291	0.094172	0.34935	False
sgNUF2_8	NUF2	725.06	140.72	725.06	140.72	-2.3571	1.7073e+05	2.578e+06	1.6675	0.047709	0.95229	0.095418	0.35214	False
sgTRMT112_7	TRMT112	2189.9	461.42	2189.9	461.42	-2.2442	1.4938e+06	3.0701e+07	1.6672	0.047733	0.95227	0.095466	0.35214	False
sgMS4A10_2	MS4A10	900.96	4313.1	900.96	4313.1	2.2579	5.8215e+06	4.1946e+06	1.6661	0.92858	0.071421	0.14284	0.43634	True
sgSLC2A2_4	SLC2A2	3271	17737	3271	17737	2.4386	1.0463e+08	7.5463e+07	1.6652	0.92589	0.074114	0.14823	0.44653	True
sgCTCFL_1	CTCFL	2236.5	11678	2236.5	11678	2.384	4.457e+07	3.2184e+07	1.6642	0.92648	0.073524	0.14705	0.44571	True
sgCLTC_4	CLTC	4617	1040.7	4617	1040.7	-2.1484	6.395e+06	1.6338e+08	1.6634	0.04812	0.95188	0.09624	0.35433	False
sgGPR45_3	GPR45	1122.2	227.44	1122.2	227.44	-2.2978	4.0031e+05	6.8616e+06	1.6616	0.048294	0.95171	0.096589	0.35479	False
sgKRTAP13-3_4	KRTAP13-3	941.41	189.8	941.41	189.8	-2.3043	2.8246e+05	4.6284e+06	1.6579	0.048667	0.95133	0.097334	0.35581	False
sgARL2_6	ARL2	1797.6	381.24	1797.6	381.24	-2.2343	1.0031e+06	1.9726e+07	1.6567	0.048795	0.9512	0.09759	0.35581	False
sgIMP3_7	IMP3	11408	2819.2	11408	2819.2	-2.0163	3.6882e+07	1.2408e+09	1.6556	0.048903	0.9511	0.097806	0.35581	False
sgZNF574_6	ZNF574	2356.6	512.14	2356.6	512.14	-2.1999	1.701e+06	3.6189e+07	1.6549	0.04897	0.95103	0.09794	0.35581	False
sgPROP1_5	PROP1	2276.3	494.15	2276.3	494.15	-2.2014	1.588e+06	3.3484e+07	1.6541	0.049049	0.95095	0.098098	0.35581	False
sgNCR2_7	NCR2	3373.4	759.22	3373.4	759.22	-2.1501	3.4169e+06	8.0859e+07	1.6517	0.0493	0.9507	0.098599	0.35697	False
sgIFIT1B_9	IFIT1B	499.51	2244.9	499.51	2244.9	2.1658	1.5232e+06	1.1185e+06	1.6504	0.92748	0.072522	0.14504	0.44168	True
sgHNRNPU_4	HNRNPU	616.57	122.72	616.57	122.72	-2.3196	1.2195e+05	1.7929e+06	1.6496	0.049514	0.95049	0.099028	0.35706	False
sgMT1B_6	MT1B	1364.3	287.98	1364.3	287.98	-2.2402	5.7924e+05	1.0631e+07	1.6488	0.049599	0.9504	0.099197	0.35706	False
sgTGM6_3	TGM6	3712.9	20221	3712.9	20221	2.4449	1.3625e+08	1.0025e+08	1.6487	0.92305	0.076948	0.1539	0.45794	True
sgHNRNPU_2	HNRNPU	3503.3	796.85	3503.3	796.85	-2.1349	3.6625e+06	8.8007e+07	1.648	0.049679	0.95032	0.099357	0.35706	False
sgUBA1_6	UBA1	891.76	183.26	891.76	183.26	-2.2765	2.5099e+05	4.0993e+06	1.6466	0.049818	0.95018	0.099635	0.35741	False
sgSLC6A7_7	SLC6A7	4327.7	1007.9	4327.7	1007.9	-2.1011	5.5103e+06	1.4132e+08	1.6448	0.05001	0.94999	0.10002	0.35813	False
sgMOGAT3_8	MOGAT3	173.45	705.22	173.45	705.22	2.0173	1.4139e+05	1.046e+05	1.6442	0.92889	0.071107	0.14221	0.43578	True
sgTGM6_7	TGM6	928.54	193.08	928.54	193.08	-2.2599	2.7045e+05	4.4878e+06	1.6422	0.050269	0.94973	0.10054	0.35922	False
sgC16orf78_3	C16orf78	1844.2	404.15	1844.2	404.15	-2.1872	1.0369e+06	2.089e+07	1.6415	0.050345	0.94965	0.10069	0.35922	False
sgMRGPRX2_4	MRGPRX2	1209.9	258.53	1209.9	258.53	-2.2221	4.5252e+05	8.1212e+06	1.6383	0.050677	0.94932	0.10135	0.36068	False
sgKRT9_8	KRT9	1480.8	322.34	1480.8	322.34	-2.1962	6.7097e+05	1.2773e+07	1.6366	0.050858	0.94914	0.10172	0.36068	False
sgUBA1_5	UBA1	4320.9	1024.3	4320.9	1024.3	-2.0756	5.4339e+06	1.4083e+08	1.636	0.05092	0.94908	0.10184	0.36068	False
sgRTP1_6	RTP1	531.38	107.99	531.38	107.99	-2.2882	89629	1.2848e+06	1.6342	0.051106	0.94889	0.10221	0.36135	False
sgUPF1_3	UPF1	1211.1	263.44	1211.1	263.44	-2.1965	4.4902e+05	8.1397e+06	1.6295	0.051599	0.9484	0.1032	0.36417	False
sgFTSJ3_10	FTSJ3	2036.7	464.69	2036.7	464.69	-2.1295	1.2355e+06	2.6095e+07	1.6253	0.052045	0.94796	0.10409	0.36666	False
sgPGLYRP2_3	PGLYRP2	3119	737.95	3119	737.95	-2.078	2.8348e+06	6.783e+07	1.624	0.052193	0.94781	0.10439	0.36704	False
sgTONSL_10	TONSL	2129.2	494.15	2129.2	494.15	-2.1051	1.3367e+06	2.8827e+07	1.6186	0.052767	0.94723	0.10553	0.36975	False
sgKRT78_3	KRT78	408.19	85.085	408.19	85.085	-2.2489	52198	7.1148e+05	1.6127	0.0534	0.9466	0.1068	0.37207	False
sgKRT35_1	KRT35	307.06	1295.9	307.06	1295.9	2.0738	4.8891e+05	3.7597e+05	1.6127	0.92279	0.077205	0.15441	0.45841	True
sgPLA2G4E_7	PLA2G4E	2354.1	557.96	2354.1	557.96	-2.075	1.6131e+06	3.6104e+07	1.612	0.053479	0.94652	0.10696	0.37207	False
sgKRTAP10-9_2	KRTAP10-9	972.67	217.62	972.67	217.62	-2.155	2.8505e+05	4.98e+06	1.6075	0.053974	0.94603	0.10795	0.37388	False
sgRPS4X_3	RPS4X	1368	314.16	1368	314.16	-2.119	5.5528e+05	1.0695e+07	1.607	0.054026	0.94597	0.10805	0.37388	False
sgTHOC2_9	THOC2	1953.9	464.69	1953.9	464.69	-2.0697	1.1089e+06	2.3778e+07	1.6031	0.054461	0.94554	0.10892	0.37556	False
sgZG16_10	ZG16	565.7	2513.3	565.7	2513.3	2.1495	1.8965e+06	1.4782e+06	1.6018	0.91961	0.080389	0.16078	0.46964	True
sgSLC22A12_9	SLC22A12	171	679.04	171	679.04	1.9832	1.2905e+05	1.0132e+05	1.5961	0.92159	0.078413	0.15683	0.46313	True
sgFOXR1_1	FOXR1	1717.3	8449.6	1717.3	8449.6	2.298	2.2661e+07	1.7806e+07	1.5954	0.91594	0.084055	0.16811	0.48195	True
sgRPS4X_4	RPS4X	728.73	3301.9	728.73	3301.9	2.1783	3.3107e+06	2.6074e+06	1.5936	0.91765	0.082354	0.16471	0.47846	True
sgDRGX_1	DRGX	1615.6	386.15	1615.6	386.15	-2.062	7.5576e+05	1.5528e+07	1.5932	0.055554	0.94445	0.11111	0.38103	False
sgTUBGCP2_10	TUBGCP2	2295.3	564.5	2295.3	564.5	-2.0217	1.4978e+06	3.4113e+07	1.5925	0.055638	0.94436	0.11128	0.38103	False
sgWDR77_5	WDR77	1440.9	341.97	1440.9	341.97	-2.0718	6.0384e+05	1.2015e+07	1.5924	0.055644	0.94436	0.11129	0.38103	False
sgNUDC_3	NUDC	5758.2	1539.7	5758.2	1539.7	-1.9023	8.8977e+06	2.6804e+08	1.5878	0.056167	0.94383	0.11233	0.38325	False
sgTTI1_1	TTI1	756.93	173.44	756.93	173.44	-2.1193	1.7023e+05	2.8389e+06	1.5864	0.056327	0.94367	0.11265	0.38325	False
sgCOPS3_2	COPS3	3494.1	901.57	3494.1	901.57	-1.9532	3.3607e+06	8.749e+07	1.5851	0.056468	0.94353	0.11294	0.38325	False
sgMAGEC3_10	MAGEC3	380.61	83.448	380.61	83.448	-2.176	44152	6.0826e+05	1.5849	0.056496	0.9435	0.11299	0.38325	False
sgMC2R_2	MC2R	316.87	68.722	316.87	68.722	-2.1887	30788	4.034e+05	1.5844	0.056557	0.94344	0.11311	0.38325	False
sgRTP1_5	RTP1	4977.9	1333.5	4977.9	1333.5	-1.8995	6.6409e+06	1.9341e+08	1.5808	0.056965	0.94303	0.11393	0.38535	False
sgDHX37_9	DHX37	2756.8	14073	2756.8	14073	2.3515	6.4032e+07	5.1435e+07	1.5779	0.91181	0.088188	0.17638	0.49901	True
sgTUBGCP2_9	TUBGCP2	1728.4	428.7	1728.4	428.7	-2.0089	8.4457e+05	1.8063e+07	1.5771	0.057386	0.94261	0.11477	0.38686	False
sgDRGX_8	DRGX	395.32	1673.9	395.32	1673.9	2.0793	8.1736e+05	6.6219e+05	1.5712	0.91541	0.084595	0.16919	0.48287	True
sgEIF3A_7	EIF3A	5352.4	1472.6	5352.4	1472.6	-1.8611	7.5265e+06	2.2755e+08	1.5703	0.058172	0.94183	0.11634	0.39148	False
sgEIF3A_8	EIF3A	4457	1212.5	4457	1212.5	-1.8773	5.2635e+06	1.5096e+08	1.5684	0.058396	0.9416	0.11679	0.39232	False
sgNUDC_9	NUDC	1113.6	273.25	1113.6	273.25	-2.023	3.5312e+05	6.7446e+06	1.5658	0.0587	0.9413	0.1174	0.39317	False
sgNUDC_2	NUDC	3704.3	998.11	3704.3	998.11	-1.8909	3.6619e+06	9.9731e+07	1.5656	0.058724	0.94128	0.11745	0.39317	False
sgPDCL2_7	PDCL2	3384.4	17505	3384.4	17505	2.3704	9.9689e+07	8.1453e+07	1.5645	0.90893	0.091069	0.18214	0.50668	True
sgUPF1_10	UPF1	1336.1	333.79	1336.1	333.79	-1.9978	5.0232e+05	1.0145e+07	1.5635	0.058966	0.94103	0.11793	0.39411	False
sgGRWD1_6	GRWD1	4802.7	1335.2	4802.7	1335.2	-1.846	6.0117e+06	1.7848e+08	1.5605	0.059326	0.94067	0.11865	0.39585	False
sgKRTAP4-4_10	KRTAP4-4	128.71	27.816	128.71	27.816	-2.1703	5089.6	53636	1.5582	0.05959	0.94041	0.11918	0.3966	False
sgTBL3_10	TBL3	1692.2	435.24	1692.2	435.24	-1.9566	7.8998e+05	1.7227e+07	1.5578	0.059643	0.94036	0.11929	0.3966	False
sgHUWE1_7	HUWE1	3969.1	20752	3969.1	20752	2.3861	1.4084e+08	1.1642e+08	1.5555	0.90689	0.093108	0.18622	0.51639	True
sgZNF574_5	ZNF574	507.48	121.08	507.48	121.08	-2.0583	74651	1.1589e+06	1.5515	0.060394	0.93961	0.12079	0.40092	False
sgZIM3_7	ZIM3	1153.5	292.89	1153.5	292.89	-1.9739	3.703e+05	7.2974e+06	1.5496	0.060624	0.93938	0.12125	0.40144	False
sgFOXR1_5	FOXR1	2438.1	656.13	2438.1	656.13	-1.8921	1.5877e+06	3.9055e+07	1.5491	0.060678	0.93932	0.12136	0.40144	False
sgSPRR4_7	SPRR4	2529.4	12609	2529.4	12609	2.3171	5.0798e+07	4.241e+07	1.5478	0.90656	0.093435	0.18687	0.51747	True
sgTONSL_9	TONSL	2525.1	683.95	2525.1	683.95	-1.8829	1.695e+06	4.2249e+07	1.5472	0.060906	0.93909	0.12181	0.40226	False
sgIFNA6_9	IFNA6	672.35	165.26	672.35	165.26	-2.0179	1.2857e+05	2.1768e+06	1.5462	0.061028	0.93897	0.12206	0.40231	False
sgACTL6A_4	ACTL6A	514.22	124.35	514.22	124.35	-2.0392	75998	1.1937e+06	1.545	0.061176	0.93882	0.12235	0.40231	False
sgMETTL16_7	METTL16	2800.3	777.22	2800.3	777.22	-1.8479	2.0465e+06	5.3272e+07	1.5389	0.061916	0.93808	0.12383	0.40477	False
sgPRG3_9	PRG3	1453.8	6839.5	1453.8	6839.5	2.2333	1.4503e+07	1.2257e+07	1.5383	0.90623	0.093774	0.18755	0.51788	True
sgKCNG4_2	KCNG4	1046.2	269.98	1046.2	269.98	-1.9503	3.0127e+05	5.8637e+06	1.5375	0.062086	0.93791	0.12417	0.40477	False
sgPOLR2H_3	POLR2H	980.63	251.98	980.63	251.98	-1.9562	2.6547e+05	5.0718e+06	1.5372	0.062117	0.93788	0.12423	0.40477	False
sgCTCFL_4	CTCFL	2139.6	584.14	2139.6	584.14	-1.8712	1.2098e+06	2.9145e+07	1.5364	0.062216	0.93778	0.12443	0.40477	False
sgMAGEC3_1	MAGEC3	177.13	40.906	177.13	40.906	-2.0877	9278.1	1.0963e+05	1.5334	0.062594	0.93741	0.12519	0.40622	False
sgZNF679_5	ZNF679	4324.6	22536	4324.6	22536	2.3813	1.6583e+08	1.411e+08	1.5331	0.90247	0.097525	0.19505	0.52597	True
sgTCHHL1_5	TCHHL1	980.63	4432.6	980.63	4432.6	2.1752	5.958e+06	5.0718e+06	1.5328	0.90624	0.093756	0.18751	0.51788	True
sgFTSJ3_2	FTSJ3	2020.1	553.05	2020.1	553.05	-1.8671	1.0761e+06	2.5622e+07	1.5327	0.062678	0.93732	0.12536	0.40622	False
sgPRPF38B_2	PRPF38B	588.38	147.26	588.38	147.26	-1.9911	97293	1.6143e+06	1.532	0.062763	0.93724	0.12553	0.40622	False
sgMAGEA11_7	MAGEA11	1069.5	279.8	1069.5	279.8	-1.9307	3.1182e+05	6.1603e+06	1.5312	0.062855	0.93714	0.12571	0.40622	False
sgRPS16_8	RPS16	4686.8	1387.5	4686.8	1387.5	-1.7554	5.4426e+06	1.6897e+08	1.5271	0.063366	0.93663	0.12673	0.40832	False
sgRFPL4B_6	RFPL4B	695.64	3032	695.64	3032	2.1222	2.7292e+06	2.3495e+06	1.5242	0.90559	0.094406	0.18881	0.51808	True
sgKRTAP10-9_9	KRTAP10-9	2384.8	674.13	2384.8	674.13	-1.8212	1.4632e+06	3.7166e+07	1.5228	0.063904	0.9361	0.12781	0.41029	False
sgKRTAP10-10_6	KRTAP10-10	2698	773.94	2698	773.94	-1.8002	1.8509e+06	4.9007e+07	1.5203	0.064224	0.93578	0.12845	0.41166	False
sgEIF4A3_9	EIF4A3	256.19	62.177	256.19	62.177	-2.0254	18821	2.5057e+05	1.5192	0.064355	0.93565	0.12871	0.41183	False
sgKRTAP10-8_5	KRTAP10-8	1448.9	397.61	1448.9	397.61	-1.8629	5.526e+05	1.2165e+07	1.5182	0.064485	0.93552	0.12897	0.41198	False
sgTBL3_1	TBL3	1345.9	369.79	1345.9	369.79	-1.861	4.7641e+05	1.0312e+07	1.5146	0.064931	0.93507	0.12986	0.41337	False
sgRPS5_6	RPS5	334.64	83.448	334.64	83.448	-1.9908	31549	4.5587e+05	1.514	0.065015	0.93499	0.13003	0.41337	False
sgPGLYRP2_1	PGLYRP2	1855.9	8824.3	1855.9	8824.3	2.2488	2.4279e+07	2.1187e+07	1.5139	0.90097	0.09903	0.19806	0.53079	True
sgCLTC_5	CLTC	1873	528.51	1873	528.51	-1.8234	9.0385e+05	2.1628e+07	1.5139	0.065023	0.93498	0.13005	0.41337	False
sgSAP18_10	SAP18	315.64	78.54	315.64	78.54	-1.9931	28109	3.9992e+05	1.5131	0.065124	0.93488	0.13025	0.41337	False
sgZCCHC13_4	ZCCHC13	381.83	1564.2	381.83	1564.2	2.0316	6.9905e+05	6.1265e+05	1.5106	0.90477	0.095231	0.19046	0.52005	True
sgISX_2	ISX	2782.6	816.49	2782.6	816.49	-1.7677	1.9327e+06	5.2517e+07	1.5097	0.065556	0.93444	0.13111	0.41544	False
sgNYX_9	NYX	175.9	42.542	175.9	42.542	-2.0225	8892.3	1.0794e+05	1.5089	0.065666	0.93433	0.13133	0.41546	False
sgGTPBP4_1	GTPBP4	1488.1	417.24	1488.1	417.24	-1.832	5.7338e+05	1.2915e+07	1.508	0.065777	0.93422	0.13155	0.41549	False
sgACTRT1_5	ACTRT1	362.83	1475.9	362.83	1475.9	2.0212	6.1945e+05	5.4645e+05	1.5057	0.904	0.096001	0.192	0.52274	True
sgKRT78_1	KRT78	4364.4	1340.1	4364.4	1340.1	-1.7027	4.5734e+06	1.4403e+08	1.5051	0.066151	0.93385	0.1323	0.41718	False
sgHTR6_4	HTR6	2063	600.5	2063	600.5	-1.7788	1.0695e+06	2.6858e+07	1.5016	0.066604	0.9334	0.13321	0.41875	False
sgTCHHL1_4	TCHHL1	660.09	176.71	660.09	176.71	-1.8953	1.1683e+05	2.0889e+06	1.5009	0.066685	0.93331	0.13337	0.41875	False
sgSF3B2_2	SF3B2	1415.8	402.52	1415.8	402.52	-1.8119	5.1336e+05	1.1551e+07	1.4987	0.066973	0.93303	0.13395	0.41965	False
sgFOXB2_6	FOXB2	1078.7	4830.2	1078.7	4830.2	2.1618	7.0368e+06	6.2796e+06	1.4971	0.8992	0.1008	0.2016	0.5355	True
sgBARHL1_10	BARHL1	288.06	73.631	288.06	73.631	-1.9535	22990	3.2584e+05	1.4958	0.067354	0.93265	0.13471	0.42137	False
sgPOU5F2_6	POU5F2	4039.6	20499	4039.6	20499	2.343	1.3545e+08	1.2111e+08	1.4956	0.89526	0.10474	0.20949	0.54458	True
sgTMPRSS12_1	TMPRSS12	6308.5	2037.1	6308.5	2037.1	-1.6303	9.1225e+06	3.289e+08	1.4948	0.067489	0.93251	0.13498	0.42154	False
sgSAMM50_2	SAMM50	404.51	106.36	404.51	106.36	-1.9173	44448	6.972e+05	1.4926	0.067765	0.93224	0.13553	0.42228	False
sgTSPO2_6	TSPO2	1095.2	309.25	1095.2	309.25	-1.8211	3.089e+05	6.4976e+06	1.4922	0.067825	0.93218	0.13565	0.42228	False
sgKCNK18_4	KCNK18	990.44	278.16	990.44	278.16	-1.8284	2.5367e+05	5.1862e+06	1.4911	0.067968	0.93203	0.13594	0.4225	False
sgGPR119_6	GPR119	2734.1	13322	2734.1	13322	2.2843	5.6055e+07	5.0491e+07	1.4901	0.8952	0.1048	0.2096	0.54458	True
sgRPL27A_1	RPL27A	3054.1	942.48	3054.1	942.48	-1.6951	2.2294e+06	6.4704e+07	1.4872	0.068484	0.93152	0.13697	0.42384	False
sgKRT38_5	KRT38	1292.6	373.06	1292.6	373.06	-1.79	4.2277e+05	9.4191e+06	1.4871	0.068488	0.93151	0.13698	0.42384	False
sgRNASE10_2	RNASE10	930.38	4079.2	930.38	4079.2	2.1312	4.9574e+06	4.5078e+06	1.4831	0.89688	0.10312	0.20624	0.54122	True
sgPNLIP_7	PNLIP	424.12	114.54	424.12	114.54	-1.8795	47922	7.7523e+05	1.4801	0.069423	0.93058	0.13885	0.4284	False
sgEIF3A_10	EIF3A	2778.9	875.39	2778.9	875.39	-1.6654	1.8116e+06	5.2362e+07	1.4723	0.070476	0.92952	0.14095	0.43396	False
sgKCNK16_9	KCNK16	1374.1	6212.8	1374.1	6212.8	2.1759	1.1707e+07	1.0803e+07	1.4722	0.89353	0.10647	0.21293	0.54918	True
sgTAAR5_6	TAAR5	558.96	157.08	558.96	157.08	-1.8247	80755	1.439e+06	1.4689	0.070924	0.92908	0.14185	0.43542	False
sgDNM2_6	DNM2	1770	541.6	1770	541.6	-1.7066	7.5454e+05	1.9054e+07	1.4688	0.070937	0.92906	0.14187	0.43542	False
sgDHX37_10	DHX37	1857.7	574.32	1857.7	574.32	-1.6918	8.2352e+05	2.1234e+07	1.4653	0.071416	0.92858	0.14283	0.43634	False
sgFOXB2_9	FOXB2	1254.6	377.97	1254.6	377.97	-1.7282	3.8424e+05	8.8098e+06	1.4631	0.071721	0.92828	0.14344	0.43749	False
sgMC3R_10	MC3R	4477.2	1523.3	4477.2	1523.3	-1.5547	4.3627e+06	1.525e+08	1.4518	0.073273	0.92673	0.14655	0.44487	False
sgKCNK16_4	KCNK16	33491	13658	33491	13658	-1.294	1.9668e+08	1.3869e+10	1.4491	0.073653	0.92635	0.14731	0.44579	False
sgIL3_5	IL3	2362.7	11095	2362.7	11095	2.231	3.813e+07	3.64e+07	1.4474	0.88673	0.11327	0.22654	0.56707	True
sgNEUROD6_10	NEUROD6	2613.4	12380	2613.4	12380	2.2436	4.7692e+07	4.563e+07	1.4458	0.88608	0.11392	0.22785	0.5681	True
sgSLC22A25_2	SLC22A25	1143.1	353.43	1143.1	353.43	-1.6906	3.1175e+05	7.1505e+06	1.4454	0.074178	0.92582	0.14836	0.44653	False
sgMT1B_2	MT1B	1599	507.24	1599	507.24	-1.6545	5.9603e+05	1.5174e+07	1.4453	0.074187	0.92581	0.14837	0.44653	False
sgMOGAT3_3	MOGAT3	4974.9	1729.5	4974.9	1729.5	-1.5238	5.2662e+06	1.9314e+08	1.445	0.074232	0.92577	0.14846	0.44653	False
sgSLC34A1_7	SLC34A1	684.61	204.53	684.61	204.53	-1.738	1.1524e+05	2.2668e+06	1.4437	0.074417	0.92558	0.14883	0.44696	False
sgNUF2_6	NUF2	1921.4	8819.4	1921.4	8819.4	2.1979	2.3791e+07	2.2901e+07	1.4414	0.88607	0.11393	0.22786	0.5681	True
sgKRT9_6	KRT9	1110.6	345.25	1110.6	345.25	-1.6827	2.9286e+05	6.7031e+06	1.4413	0.074754	0.92525	0.14951	0.4483	False
sgKRT2_9	KRT2	2731.7	914.66	2731.7	914.66	-1.5774	1.6508e+06	5.039e+07	1.4388	0.075101	0.9249	0.1502	0.44969	False
sgABCG8_10	ABCG8	1194.5	376.34	1194.5	376.34	-1.6637	3.3473e+05	7.8925e+06	1.437	0.075359	0.92464	0.15072	0.45054	False
sgRNASE9_3	RNASE9	392.25	1547.9	392.25	1547.9	1.9777	6.6774e+05	6.5075e+05	1.4326	0.88932	0.11068	0.22135	0.56195	True
sgZG16_2	ZG16	664.99	202.89	664.99	202.89	-1.7077	1.0677e+05	2.1238e+06	1.4311	0.076201	0.9238	0.1524	0.45488	False
sgGPR152_7	GPR152	2861	978.47	2861	978.47	-1.5469	1.772e+06	5.5894e+07	1.4294	0.076451	0.92355	0.1529	0.45568	False
