sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SSU72_94604	SSU72	19364	371.22	19364	371.22	-5.7011	1.8036e+08	2.4589e+08	2.5748	0.0050144	0.99499	0.010029	0.076301	False
GPR52_39931	GPR52	32404	98883	32404	98883	1.6095	2.2098e+09	6.7356e+08	2.5615	0.99417	0.0058276	0.011655	0.084099	True
RAN_80519	RAN	15452	310.76	15452	310.76	-5.6313	1.1463e+08	1.581e+08	2.5567	0.005283	0.99472	0.010566	0.079459	False
MORC1_59089	MORC1	255.78	837.96	255.78	837.96	1.7081	1.6947e+05	51873	2.5562	0.99391	0.0060873	0.012175	0.085618	True
PCNA_71303	PCNA	7603.6	153.57	7603.6	153.57	-5.6206	2.7752e+07	3.9465e+07	2.5514	0.005364	0.99464	0.010728	0.080214	False
POLR2A_75248	POLR2A	31922	672.31	31922	672.31	-5.5672	4.8827e+08	6.541e+08	2.5445	0.0054716	0.99453	0.010943	0.080893	False
EIF2S3_29389	EIF2S3	2622.6	56.832	2622.6	56.832	-5.5035	3.2915e+06	4.9151e+06	2.5211	0.0058501	0.99415	0.0117	0.084099	False
IAPP_44760	IAPP	58.132	0	58.132	0	-5.8859	1689.7	2898.7	2.5188	0.0058878	0.99411	0.011776	0.084148	False
UBA1_105347	UBA1	30792	700.12	30792	700.12	-5.4568	4.5277e+08	6.0957e+08	2.517	0.0059182	0.99408	0.011836	0.084148	False
SLC17A2_89190	SLC17A2	35192	1.0594e+05	35192	1.0594e+05	1.59	2.503e+09	7.9168e+08	2.5146	0.99334	0.0066612	0.013322	0.091322	True
RPL11_83893	RPL11	4479.5	101.57	4479.5	101.57	-5.449	9.583e+06	1.4012e+07	2.5075	0.0060799	0.99392	0.01216	0.085618	False
IFNW1_45299	IFNW1	4574.1	14110	4574.1	14110	1.6249	4.5466e+07	1.4597e+07	2.4959	0.9929	0.007104	0.014208	0.095289	True
TPH2_102557	TPH2	15113	45789	15113	45789	1.5991	4.7051e+08	1.5139e+08	2.4931	0.99289	0.0071107	0.014221	0.095289	True
TCP1_97902	TCP1	53.98	0	53.98	0	-5.7808	1456.9	2511	2.4919	0.0063528	0.99365	0.012706	0.08887	False
RPL11_83892	RPL11	52309	1297.5	52309	1297.5	-5.3322	1.3011e+09	1.7196e+09	2.4888	0.0064089	0.99359	0.012818	0.089177	False
MUC7_60991	MUC7	11313	34315	11313	34315	1.6008	2.6455e+08	8.589e+07	2.482	0.99265	0.0073493	0.014699	0.097071	True
TBR1_97499	TBR1	12743	315.6	12743	315.6	-5.3311	7.7224e+07	1.0842e+08	2.4811	0.0065481	0.99345	0.013096	0.090628	False
KRTAP15-1_51131	KRTAP15-1	23887	71592	23887	71592	1.5835	1.1379e+09	3.7084e+08	2.4772	0.99258	0.0074168	0.014834	0.097467	True
RFPL4B_82019	RFPL4B	15703	47325	15703	47325	1.5915	4.9997e+08	1.6317e+08	2.4756	0.99253	0.0074691	0.014938	0.097661	True
TAS2R16_96984	TAS2R16	51.488	1.2092	51.488	1.2092	-4.5704	1264	2291.4	2.4746	0.0066684	0.99333	0.013337	0.091322	False
RAN_80522	RAN	14753	376.06	14753	376.06	-5.2902	1.0335e+08	1.4441e+08	2.4715	0.0067279	0.99327	0.013456	0.091655	False
TAS2R16_96986	TAS2R16	50617	1.4959e+05	50617	1.4959e+05	1.5633	4.898e+09	1.6125e+09	2.4648	0.99235	0.0076486	0.015297	0.098999	True
INSL5_46605	INSL5	969.97	3031.4	969.97	3031.4	1.643	2.1248e+06	7.0215e+05	2.4601	0.99208	0.0079232	0.015846	0.10156	True
PCNA_71304	PCNA	48.166	0	48.166	0	-5.6196	1160	2014	2.4501	0.0071412	0.99286	0.014282	0.095289	False
DHX8_26255	DHX8	48.166	0	48.166	0	-5.6196	1160	2014	2.4501	0.0071412	0.99286	0.014282	0.095289	False
EIF4A3_29483	EIF4A3	16357	451.03	16357	451.03	-5.1774	1.2649e+08	1.7672e+08	2.4433	0.0072777	0.99272	0.014555	0.096615	False
DNM2_27243	DNM2	31928	94349	31928	94349	1.5631	1.9482e+09	6.5437e+08	2.4401	0.99179	0.0082109	0.016422	0.10289	True
EIF2S3_29391	EIF2S3	32122	925.02	32122	925.02	-5.1164	4.8663e+08	6.6215e+08	2.4311	0.0075255	0.99247	0.015051	0.097907	False
PAX4_70647	PAX4	7392.7	22209	7392.7	22209	1.5868	1.0976e+08	3.7351e+07	2.4243	0.99135	0.0086473	0.017295	0.10664	True
TMEM258_100950	TMEM258	44.845	0	44.845	0	-5.5187	1005.5	1754.1	2.4235	0.0076856	0.99231	0.015371	0.098999	False
DEFB126_25617	DEFB126	41054	1.2029e+05	41054	1.2029e+05	1.5509	3.1394e+09	1.0703e+09	2.422	0.99138	0.0086198	0.01724	0.10664	True
SSX5_94648	SSX5	17567	52025	17567	52025	1.5662	5.9366e+08	2.0323e+08	2.4171	0.99122	0.0087791	0.017558	0.10775	True
DGAT2L6_25928	DGAT2L6	8066.2	24132	8066.2	24132	1.5808	1.2905e+08	4.43e+07	2.4137	0.9911	0.0088984	0.017797	0.1087	True
PSMB2_78354	PSMB2	2701.5	79.806	2701.5	79.806	-5.0637	3.4366e+06	5.2086e+06	2.4082	0.0080154	0.99198	0.016031	0.10224	False
COPS3_21401	COPS3	186.02	587.66	186.02	587.66	1.6542	80658	27862	2.4062	0.99071	0.0092912	0.018582	0.11192	True
NUP155_66065	NUP155	42.353	0	42.353	0	-5.4381	896.9	1570.7	2.4021	0.0081512	0.99185	0.016302	0.10289	False
DEFB126_25612	DEFB126	24511	71898	24511	71898	1.5525	1.1228e+09	3.9003e+08	2.3995	0.9908	0.0091965	0.018393	0.11182	True
KRT76_50901	KRT76	4911.3	149.94	4911.3	149.94	-5.0244	1.1335e+07	1.6777e+07	2.399	0.0082208	0.99178	0.016442	0.10289	False
RPL19_83954	RPL19	21348	666.26	21348	666.26	-4.9998	2.1386e+08	2.9761e+08	2.3988	0.0082252	0.99177	0.01645	0.10289	False
INSL6_46610	INSL6	13652	40284	13652	40284	1.561	3.5463e+08	1.2406e+08	2.391	0.99056	0.0094412	0.018882	0.11321	True
PCNA_71308	PCNA	18130	588.87	18130	588.87	-4.9419	1.5384e+08	2.1616e+08	2.3828	0.0085904	0.99141	0.017181	0.10664	False
TBR1_97497	TBR1	34935	1.0121e+05	34935	1.0121e+05	1.5346	2.196e+09	7.8038e+08	2.3724	0.99012	0.0098803	0.019761	0.11739	True
CNBD1_20438	CNBD1	22494	65458	22494	65458	1.541	9.2296e+08	3.2968e+08	2.3662	0.98993	0.01007	0.020139	0.11802	True
KRTAP26-1_51285	KRTAP26-1	209.27	651.75	209.27	651.75	1.6343	97892	35061	2.3631	0.98956	0.010438	0.020877	0.11912	True
RNF17_83288	RNF17	22454	65177	22454	65177	1.5374	9.1265e+08	3.2854e+08	2.3571	0.98968	0.010322	0.020644	0.11878	True
TRAPPC1_102891	TRAPPC1	4899.7	168.08	4899.7	168.08	-4.8572	1.1194e+07	1.67e+07	2.355	0.0092622	0.99074	0.018524	0.11192	False
RPS19_84347	RPS19	6343	229.74	6343	229.74	-4.781	1.8686e+07	2.7678e+07	2.3355	0.0097574	0.99024	0.019515	0.11646	False
EIF3A_29393	EIF3A	28691	1088.3	28691	1088.3	-4.7192	3.8097e+08	5.3083e+08	2.3263	0.01	0.99	0.02	0.11802	False
SF3B2_87643	SF3B2	3209.7	118.5	3209.7	118.5	-4.7478	4.7778e+06	7.2982e+06	2.3247	0.010045	0.98995	0.02009	0.11802	False
POLR2A_75244	POLR2A	19621	749.69	19621	749.69	-4.7081	1.7807e+08	2.5233e+08	2.3213	0.010136	0.98986	0.020272	0.11827	False
THOC2_99004	THOC2	34.049	0	34.049	0	-5.1313	579.66	1031.1	2.3186	0.010209	0.98979	0.020418	0.11846	False
POLR1A_75214	POLR1A	4952	187.42	4952	187.42	-4.7163	1.1351e+07	1.705e+07	2.3173	0.010243	0.98976	0.020487	0.11846	False
DHX15_26171	DHX15	6079.8	233.37	6079.8	233.37	-4.6974	1.709e+07	2.5475e+07	2.3129	0.010363	0.98964	0.020726	0.11878	False
NPHS2_64888	NPHS2	10362	30018	10362	30018	1.5344	1.9317e+08	7.233e+07	2.3111	0.98828	0.01172	0.02344	0.12882	True
KRT76_50903	KRT76	30098	85640	30098	85640	1.5086	1.5425e+09	5.8297e+08	2.3004	0.98801	0.011987	0.023974	0.13105	True
PIWIL1_73592	PIWIL1	494.95	1493.3	494.95	1493.3	1.5912	4.9839e+05	1.884e+05	2.3002	0.98772	0.012279	0.024558	0.13257	True
TSPO2_104241	TSPO2	6120.5	17791	6120.5	17791	1.5393	6.8097e+07	2.581e+07	2.2971	0.9878	0.012198	0.024395	0.13224	True
VN1R2_107706	VN1R2	1806.2	5339.8	1806.2	5339.8	1.5633	6.2429e+06	2.3695e+06	2.2955	0.98766	0.012336	0.024672	0.13264	True
DHX37_26227	DHX37	17061	695.28	17061	695.28	-4.615	1.3392e+08	1.9192e+08	2.2954	0.010855	0.98914	0.02171	0.12334	False
RFX6_82086	RFX6	373.7	1130.6	373.7	1130.6	1.5945	2.8643e+05	1.0879e+05	2.2948	0.98752	0.012478	0.024955	0.13306	True
LSG1_54765	LSG1	22996	954.05	22996	954.05	-4.5897	2.4293e+08	3.4425e+08	2.2902	0.011006	0.98899	0.022012	0.12416	False
PAX4_70646	PAX4	11071	455.86	11071	455.86	-4.599	5.6338e+07	8.2324e+07	2.2889	0.011043	0.98896	0.022086	0.12416	False
RPL19_83951	RPL19	8410.8	345.83	8410.8	345.83	-4.6001	3.2522e+07	4.808e+07	2.2879	0.011071	0.98893	0.022141	0.12416	False
CD200R1L_16306	CD200R1L	10574	30352	10574	30352	1.5211	1.9558e+08	7.5252e+07	2.2799	0.98727	0.012725	0.02545	0.13515	True
COPZ1_21441	COPZ1	2776.2	114.87	2776.2	114.87	-4.583	3.5414e+06	5.4943e+06	2.2796	0.011315	0.98869	0.022629	0.12606	False
PTPN23_79037	PTPN23	30.727	0	30.727	0	-4.9876	472.07	846.26	2.2784	0.011352	0.98865	0.022704	0.12606	False
DDX21_25228	DDX21	18116	773.88	18116	773.88	-4.5472	1.5037e+08	2.1583e+08	2.2773	0.011385	0.98861	0.02277	0.12606	False
MC5R_56873	MC5R	143.67	438.93	143.67	438.93	1.6045	43591	16835	2.2756	0.9868	0.013205	0.026409	0.1391	True
IL12B_45759	IL12B	86.367	266.02	86.367	266.02	1.6118	16138	6251.2	2.2722	0.98663	0.013373	0.026745	0.13934	True
RPL27A_84010	RPL27A	55794	2497	55794	2497	-4.4813	1.4203e+09	1.9511e+09	2.2658	0.011733	0.98827	0.023467	0.12882	False
SSU72_94606	SSU72	33442	1532	33442	1532	-4.4473	5.0914e+08	7.1647e+08	2.2533	0.012121	0.98788	0.024242	0.13196	False
TSPYL6_104304	TSPYL6	26.575	83.434	26.575	83.434	1.6145	1616.5	640.39	2.2469	0.98556	0.014445	0.02889	0.14491	True
RPL11_83890	RPL11	8656.7	399.03	8656.7	399.03	-4.4358	3.4094e+07	5.0869e+07	2.2429	0.012451	0.98755	0.024901	0.13306	False
PROP1_77484	PROP1	7876.9	22453	7876.9	22453	1.5111	1.0624e+08	4.2288e+07	2.2415	0.98591	0.014086	0.028173	0.14487	True
ADAM30_1551	ADAM30	4612.3	13230	4612.3	13230	1.52	3.7129e+07	1.4837e+07	2.2372	0.98571	0.014289	0.028577	0.14491	True
GPR148_39670	GPR148	12200	34497	12200	34497	1.4995	2.4857e+08	9.9562e+07	2.2346	0.98569	0.014307	0.028615	0.14491	True
RPS16_84331	RPS16	50607	2503	50607	2503	-4.3371	1.157e+09	1.6119e+09	2.2251	0.013036	0.98696	0.026072	0.13788	False
SERPINB12_87319	SERPINB12	29509	82131	29509	82131	1.4768	1.3846e+09	5.6082e+08	2.2221	0.9853	0.014703	0.029405	0.14491	True
RPS16_84327	RPS16	26353	1313.2	26353	1313.2	-4.3258	3.1349e+08	4.4946e+08	2.2181	0.013275	0.98673	0.026549	0.13928	False
TAS2R40_97037	TAS2R40	26476	73645	26476	73645	1.4759	1.1125e+09	4.5357e+08	2.2148	0.98501	0.014988	0.029976	0.14606	True
TSPO2_104244	TSPO2	16528	824.66	16528	824.66	-4.3233	1.2329e+08	1.8036e+08	2.2148	0.013387	0.98661	0.026775	0.13934	False
KANSL3_47954	KANSL3	7543.9	21337	7543.9	21337	1.4999	9.5129e+07	3.886e+07	2.2127	0.98482	0.015176	0.030352	0.1468	True
SLC17A2_89188	SLC17A2	2401.7	6891.1	2401.7	6891.1	1.5203	1.0078e+07	4.1377e+06	2.2071	0.9845	0.015497	0.030994	0.14782	True
PRG3_77019	PRG3	11949	33517	11949	33517	1.488	2.3261e+08	9.5583e+07	2.2062	0.98461	0.015393	0.030785	0.14782	True
DDX21_25229	DDX21	19472	999.99	19472	999.99	-4.2819	1.706e+08	2.4858e+08	2.2041	0.01376	0.98624	0.027521	0.14265	False
LIPM_53099	LIPM	2324.4	6665	2324.4	6665	1.5193	9.4203e+06	3.8814e+06	2.2032	0.98435	0.015654	0.031307	0.14782	True
CCT6A_16146	CCT6A	24453	1269.6	24453	1269.6	-4.2664	2.6873e+08	3.8822e+08	2.201	0.01387	0.98613	0.02774	0.14321	False
DGAT2L6_25926	DGAT2L6	2527.1	7227.3	2527.1	7227.3	1.5156	1.1046e+07	4.571e+06	2.1984	0.98416	0.015838	0.031676	0.14782	True
DMP1_26666	DMP1	27018	74724	27018	74724	1.4676	1.1379e+09	4.7193e+08	2.196	0.98427	0.015725	0.031451	0.14782	True
EIF3A_29397	EIF3A	1419.2	72.551	1419.2	72.551	-4.2713	9.068e+05	1.4784e+06	2.1919	0.014192	0.98581	0.028383	0.14491	False
TCP1_97904	TCP1	5004.3	263.6	5004.3	263.6	-4.2416	1.1237e+07	1.7405e+07	2.1861	0.014404	0.9856	0.028808	0.14491	False
TBL3_97473	TBL3	14879	795.64	14879	795.64	-4.2233	9.9174e+07	1.4683e+08	2.186	0.014408	0.98559	0.028815	0.14491	False
RAN_80523	RAN	2692.3	142.68	2692.3	142.68	-4.2284	3.2504e+06	5.1742e+06	2.1804	0.014614	0.98539	0.029227	0.14491	False
DEFB129_25630	DEFB129	6384.5	342.2	6384.5	342.2	-4.2177	1.8255e+07	2.8034e+07	2.1803	0.014617	0.98538	0.029235	0.14491	False
RPS4X_84440	RPS4X	24.083	0	24.083	0	-4.6486	290	530.33	2.1803	0.014618	0.98538	0.029236	0.14491	False
HTR3C_44585	HTR3C	19664	1076.2	19664	1076.2	-4.1903	1.7274e+08	2.534e+08	2.1781	0.014699	0.9853	0.029398	0.14491	False
CPSF2_21956	CPSF2	502.43	26.602	502.43	26.602	-4.1889	1.132e+05	1.94e+05	2.1728	0.014898	0.9851	0.029796	0.14606	False
COPZ1_21445	COPZ1	26585	1488.5	26585	1488.5	-4.1578	3.1493e+08	4.5725e+08	2.1705	0.014983	0.98502	0.029966	0.14606	False
KRT76_50904	KRT76	376.2	1095.5	376.2	1095.5	1.5395	2.5871e+05	1.1021e+05	2.1668	0.98264	0.017357	0.034713	0.15573	True
KRT76_50899	KRT76	5077.4	280.53	5077.4	280.53	-4.173	1.1505e+07	1.7906e+07	2.1666	0.015133	0.98487	0.030265	0.1468	False
TBL1Y_97466	TBL1Y	4971.1	13935	4971.1	13935	1.4868	4.0172e+07	1.7179e+07	2.1626	0.98272	0.017276	0.034552	0.15573	True
IL21_46001	IL21	42793	1.161e+05	42793	1.161e+05	1.4399	2.6867e+09	1.1608e+09	2.1515	0.98245	0.017554	0.035108	0.15696	True
TRIM60_103431	TRIM60	22.422	0	22.422	0	-4.5498	251.38	462.59	2.1508	0.015748	0.98425	0.031495	0.14782	False
BYSL_10212	BYSL	22.422	0	22.422	0	-4.5498	251.38	462.59	2.1508	0.015748	0.98425	0.031495	0.14782	False
PCNA_71306	PCNA	30754	1817.4	30754	1817.4	-4.0801	4.1867e+08	6.0809e+08	2.149	0.015815	0.98418	0.031631	0.14782	False
HNRNPK_43485	HNRNPK	28752	1697.7	28752	1697.7	-4.0812	3.6597e+08	5.3303e+08	2.149	0.015818	0.98418	0.031637	0.14782	False
SSU72_94602	SSU72	12174	713.42	12174	713.42	-4.0911	6.5678e+07	9.9151e+07	2.1471	0.015895	0.98411	0.031789	0.14782	False
TRMT112_103653	TRMT112	15414	906.89	15414	906.89	-4.0857	1.0523e+08	1.5734e+08	2.1467	0.015907	0.98409	0.031814	0.14782	False
NEUROG1_63420	NEUROG1	35284	95718	35284	95718	1.4398	1.8261e+09	7.957e+08	2.1424	0.98202	0.017976	0.035952	0.1577	True
CST8_22907	CST8	18070	1083.4	18070	1083.4	-4.0587	1.4427e+08	2.1476e+08	2.1398	0.016186	0.98381	0.032372	0.14988	False
COPZ1_21444	COPZ1	2412.5	142.68	2412.5	142.68	-4.0701	2.576e+06	4.1742e+06	2.1345	0.0164	0.9836	0.0328	0.15095	False
ERCC3_30717	ERCC3	25304	1545.3	25304	1545.3	-4.0325	2.8224e+08	4.1511e+08	2.1341	0.016418	0.98358	0.032835	0.15095	False
POU4F3_75691	POU4F3	26488	71844	26488	71844	1.4395	1.0286e+09	4.5399e+08	2.1287	0.98137	0.018633	0.037265	0.16054	True
PIWIL1_73593	PIWIL1	1561.3	4400.2	1561.3	4400.2	1.4943	4.0299e+06	1.7816e+06	2.1269	0.98099	0.019014	0.038028	0.16168	True
SAP18_85620	SAP18	17862	1107.6	17862	1107.6	-4.0102	1.4036e+08	2.0996e+08	2.1256	0.016768	0.98323	0.033536	0.15363	False
CCDC172_15102	CCDC172	40559	1.0913e+05	40559	1.0913e+05	1.428	2.3512e+09	1.0452e+09	2.1211	0.98106	0.018941	0.037882	0.16168	True
OLIG3_66759	OLIG3	35387	95379	35387	95379	1.4304	1.7996e+09	8.0026e+08	2.1207	0.98103	0.018974	0.037948	0.16168	True
RPS2_84358	RPS2	18259	1149.9	18259	1149.9	-3.9878	1.4636e+08	2.1919e+08	2.1192	0.017037	0.98296	0.034074	0.1552	False
GRWD1_40591	GRWD1	3214.7	198.31	3214.7	198.31	-4.0121	4.5493e+06	7.3204e+06	2.1183	0.017073	0.98293	0.034146	0.1552	False
PUF60_79272	PUF60	30527	1945.6	30527	1945.6	-3.9711	4.0844e+08	5.9932e+08	2.1173	0.017119	0.98288	0.034238	0.1552	False
NOTO_64686	NOTO	1737.3	4869.4	1737.3	4869.4	1.4863	4.9049e+06	2.1958e+06	2.1137	0.98036	0.019639	0.039278	0.16378	True
TUBGCP2_104935	TUBGCP2	28970	1864.6	28970	1864.6	-3.9569	3.6734e+08	5.4095e+08	2.1128	0.01731	0.98269	0.03462	0.15573	False
GJA8_38139	GJA8	41484	1.1128e+05	41484	1.1128e+05	1.4236	2.4361e+09	1.0923e+09	2.112	0.98063	0.019374	0.038748	0.16262	True
BUD31_10198	BUD31	1211.6	76.179	1211.6	76.179	-3.9738	6.4463e+05	1.085e+06	2.1055	0.017624	0.98238	0.035249	0.15705	False
CDX4_17541	CDX4	25357	68270	25357	68270	1.4288	9.2078e+08	4.1682e+08	2.1019	0.98009	0.019913	0.039825	0.16494	True
EIF3A_29395	EIF3A	38615	2563.5	38615	2563.5	-3.9125	6.4987e+08	9.494e+08	2.1014	0.017803	0.9822	0.035606	0.1577	False
RFPL4B_82020	RFPL4B	19368	52324	19368	52324	1.4338	5.4305e+08	2.4599e+08	2.1012	0.98002	0.019977	0.039954	0.16494	True
POLR1A_75218	POLR1A	12064	793.22	12064	793.22	-3.9251	6.3515e+07	9.7398e+07	2.0985	0.01793	0.98207	0.035859	0.1577	False
DMP1_26664	DMP1	759.87	48.367	759.87	48.367	-3.946	2.5312e+05	4.3559e+05	2.0981	0.017949	0.98205	0.035897	0.1577	False
PIWIL1_73594	PIWIL1	33158	88842	33158	88842	1.4219	1.5504e+09	7.0458e+08	2.0978	0.97992	0.020085	0.04017	0.16494	True
RPS2_84361	RPS2	2707.3	175.33	2707.3	175.33	-3.941	3.2054e+06	5.2306e+06	2.0969	0.018001	0.982	0.036002	0.1577	False
USP5_107078	USP5	11200	750.9	11200	750.9	-3.8969	5.4587e+07	8.4207e+07	2.0898	0.018319	0.98168	0.036639	0.15996	False
PDCL2_71545	PDCL2	38.201	2.4184	38.201	2.4184	-3.5195	640.2	1287.1	2.0868	0.018451	0.98155	0.036903	0.16054	False
NUDC_65853	NUDC	10334	701.33	10334	701.33	-3.8793	4.6396e+07	7.1945e+07	2.0841	0.018574	0.98143	0.037149	0.16054	False
ACTL6A_1246	ACTL6A	19.1	0	19.1	0	-4.3292	182.41	340.71	2.0831	0.018619	0.98138	0.037238	0.16054	False
EIF2S3_29388	EIF2S3	9617.5	666.26	9617.5	666.26	-3.8495	4.0062e+07	6.2505e+07	2.0749	0.018999	0.981	0.037997	0.16168	False
NUF2_66006	NUF2	17231	1209.2	17231	1209.2	-3.8318	1.2835e+08	1.9569e+08	2.0727	0.019101	0.9809	0.038201	0.16175	False
NUDC_65850	NUDC	17498	1233.4	17498	1233.4	-3.8254	1.3226e+08	2.0165e+08	2.0709	0.019186	0.98081	0.038372	0.16175	False
FTSJ3_36180	FTSJ3	2024.6	139.06	2024.6	139.06	-3.8543	1.7777e+06	2.9624e+06	2.0704	0.019209	0.98079	0.038418	0.16175	False
POU4F3_75690	POU4F3	15603	1117.3	15603	1117.3	-3.8025	1.0491e+08	1.6113e+08	2.0634	0.019539	0.98046	0.039079	0.16348	False
CCT5_16137	CCT5	12320	888.75	12320	888.75	-3.7916	6.5334e+07	1.0148e+08	2.0588	0.019757	0.98024	0.039514	0.16424	False
ANKRD30A_4250	ANKRD30A	18386	49029	18386	49029	1.4149	4.6948e+08	2.2218e+08	2.0557	0.97767	0.022331	0.044663	0.17502	True
PDCL2_71544	PDCL2	24.914	73.76	24.914	73.76	1.5286	1193	565.89	2.0534	0.97652	0.023481	0.046962	0.1813	True
RBX1_81450	RBX1	17225	1268.4	17225	1268.4	-3.7624	1.2731e+08	1.9556e+08	2.0518	0.020095	0.97991	0.040189	0.16494	False
NOP56_64603	NOP56	57958	4464.3	57958	4464.3	-3.6982	1.4308e+09	2.1019e+09	2.0396	0.020695	0.9793	0.04139	0.16934	False
SERPINB12_87314	SERPINB12	7929.2	21272	7929.2	21272	1.4236	8.9015e+07	4.2839e+07	2.0386	0.97661	0.023386	0.046772	0.1811	True
DHX15_26173	DHX15	10764	819.83	10764	819.83	-3.7132	4.9447e+07	7.7923e+07	2.0344	0.020958	0.97904	0.041916	0.17044	False
TFAP2D_98528	TFAP2D	7668.4	581.62	7668.4	581.62	-3.7185	2.5111e+07	4.0126e+07	2.0343	0.020962	0.97904	0.041923	0.17044	False
DEFB129_25634	DEFB129	6130.4	16471	6130.4	16471	1.4258	5.3469e+07	2.5892e+07	2.0323	0.97622	0.023777	0.047554	0.1825	True
USP5_107076	USP5	5001	379.68	5001	379.68	-3.7158	1.0678e+07	1.7382e+07	2.0315	0.021101	0.9789	0.042202	0.17082	False
LSG1_54766	LSG1	30974	2412.3	30974	2412.3	-3.682	4.0789e+08	6.1664e+08	2.0308	0.021139	0.97886	0.042278	0.17082	False
KRTAP10-9_51068	KRTAP10-9	43381	1.1341e+05	43381	1.1341e+05	1.3864	2.4523e+09	1.1923e+09	2.0282	0.97625	0.023751	0.047501	0.1825	True
THOC2_99007	THOC2	7068.8	545.34	7068.8	545.34	-3.6938	2.1278e+07	3.4216e+07	2.0264	0.021364	0.97864	0.042728	0.1721	False
POLR2C_75261	POLR2C	22255	1749.7	22255	1749.7	-3.6682	2.1022e+08	3.2286e+08	2.0246	0.021455	0.97855	0.04291	0.1723	False
ECD_28629	ECD	19598	1546.5	19598	1546.5	-3.6627	1.6293e+08	2.5174e+08	2.0222	0.021578	0.97842	0.043157	0.17248	False
POLR2C_75256	POLR2C	3482.1	269.65	3482.1	269.65	-3.6859	5.1599e+06	8.5594e+06	2.0209	0.021643	0.97836	0.043286	0.17248	False
DHX37_26228	DHX37	33173	2648.1	33173	2648.1	-3.6465	4.6589e+08	7.0523e+08	2.0203	0.021676	0.97832	0.043353	0.17248	False
GPX6_40174	GPX6	4385.6	11787	4385.6	11787	1.4261	2.7391e+07	1.3443e+07	2.0187	0.97539	0.024611	0.049223	0.18633	True
DCTN5_24988	DCTN5	34022	2746.1	34022	2746.1	-3.6306	4.8909e+08	7.4098e+08	2.0155	0.021924	0.97808	0.043848	0.17392	False
GPR151_39695	GPR151	8722.3	23182	8722.3	23182	1.4102	1.0455e+08	5.1626e+07	2.0125	0.97512	0.024879	0.049757	0.18633	True
OPALIN_66832	OPALIN	560.56	43.531	560.56	43.531	-3.6566	1.3366e+05	2.403e+05	2.0109	0.022168	0.97783	0.044336	0.17502	False
KRTAP26-1_51286	KRTAP26-1	27600	72175	27600	72175	1.3868	9.9345e+08	4.9204e+08	2.0095	0.9751	0.024898	0.049796	0.18633	True
NOP56_64602	NOP56	22893	1863.4	22893	1863.4	-3.6182	2.2113e+08	3.4124e+08	2.0094	0.022248	0.97775	0.044495	0.17502	False
CCT6A_16144	CCT6A	24214	1975.8	24214	1975.8	-3.6146	2.4726e+08	3.8082e+08	2.0086	0.022289	0.97771	0.044579	0.17502	False
PRPF38B_77572	PRPF38B	1025.6	81.015	1025.6	81.015	-3.6459	4.4613e+05	7.8309e+05	2.0062	0.02242	0.97758	0.044839	0.17518	False
KRT82_50943	KRT82	12162	32083	12162	32083	1.3994	1.9843e+08	9.8953e+07	2.0026	0.97458	0.025423	0.050847	0.18806	True
GPR148_39673	GPR148	2385.1	6417.1	2385.1	6417.1	1.4275	8.1288e+06	4.0819e+06	1.9957	0.97392	0.026085	0.052169	0.18895	True
KANSL3_47957	KANSL3	27572	71794	27572	71794	1.3806	9.778e+08	4.9105e+08	1.9956	0.97427	0.025734	0.051468	0.18806	True
UBTF_105869	UBTF	15909	1336.1	15909	1336.1	-3.5727	1.0618e+08	1.6738e+08	1.9932	0.023118	0.97688	0.046237	0.1801	False
RBM46_81273	RBM46	21657	56491	21657	56491	1.3831	6.0667e+08	3.0612e+08	1.9909	0.97394	0.026058	0.052117	0.18895	True
LALBA_51707	LALBA	24623	64084	24623	64084	1.3799	7.786e+08	3.9353e+08	1.9892	0.97386	0.026142	0.052285	0.18895	True
RPS4X_84444	RPS4X	14273	1208	14273	1208	-3.5615	8.5348e+07	1.3535e+08	1.9892	0.023342	0.97666	0.046684	0.1811	False
DGAT2L6_25927	DGAT2L6	19806	51503	19806	51503	1.3787	5.0236e+08	2.5699e+08	1.9773	0.97308	0.026923	0.053846	0.19352	True
IFNW1_45300	IFNW1	27677	71551	27677	71551	1.3703	9.6248e+08	4.947e+08	1.9726	0.97283	0.027169	0.054339	0.19368	True
ACTB_1211	ACTB	33945	3032.6	33945	3032.6	-3.4841	4.7778e+08	7.3769e+08	1.9699	0.024426	0.97557	0.048851	0.18633	False
GLRA2_38446	GLRA2	12166	31750	12166	31750	1.3838	1.9175e+08	9.9019e+07	1.968	0.97241	0.027588	0.055176	0.19507	True
TRMT112_103654	TRMT112	10867	961.3	10867	961.3	-3.4974	4.9056e+07	7.9377e+07	1.9676	0.024556	0.97544	0.049112	0.18633	False
IAPP_44758	IAPP	540.63	1470.4	540.63	1470.4	1.4418	4.3221e+05	2.2388e+05	1.965	0.97171	0.02829	0.056581	0.19799	True
RPS4X_84445	RPS4X	672.67	58.041	672.67	58.041	-3.5123	1.8888e+05	3.4321e+05	1.9648	0.024717	0.97528	0.049434	0.18633	False
WDR77_108665	WDR77	13523	1210.4	13523	1210.4	-3.4808	7.5802e+07	1.2179e+08	1.9636	0.024791	0.97521	0.049582	0.18633	False
