sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ENSG00000170043_TRAPPC1_DTKP_34373.10	TRAPPC1	17251	2102.5	17251	2102.5	-3.0359	1.1473e+08	4.3731e+07	2.4852	0.0064747	0.99353	0.012949	0.055842	False
ENSG00000108312_UBTF_GEEX_72842.10	UBTF	23204	3134.1	23204	3134.1	-2.8878	2.0139e+08	7.4634e+07	2.4841	0.0064933	0.99351	0.012987	0.055842	False
ENSG00000126067_PSMB2_ACOC_26595.1	PSMB2	10265	1060	10265	1060	-3.2745	4.237e+07	1.7153e+07	2.4801	0.0065673	0.99343	0.013135	0.05637	False
ENSG00000113569_NUP155_TMMO_201654.6	NUP155	17115	2105.7	17115	2105.7	-3.0223	1.1264e+08	4.3114e+07	2.479	0.0065878	0.99341	0.013176	0.056438	False
ENSG00000102030_NAA10_ACOC_58287.2	NAA10	10062	1039.2	10062	1039.2	-3.274	4.0703e+07	1.6544e+07	2.4768	0.0066286	0.99337	0.013257	0.056679	False
ENSG00000150753_CCT5_PROT_119005.10	CCT5	20002	2629.2	20002	2629.2	-2.927	1.509e+08	5.7103e+07	2.472	0.0067187	0.99328	0.013437	0.05734	False
ENSG00000112818_MEP1A_PROT_85601.4	MEP1A	12902	25472	12902	25472	0.98121	7.8994e+07	2.5903e+07	2.4696	0.9932	0.0068006	0.013601	0.057917	True
ENSG00000196800_SPINK14_UNA2_145322.8	SPINK14	37.788	0	37.788	0	-5.2775	713.96	736.96	2.467	0.0068122	0.99319	0.013624	0.057917	False
ENSG00000132341_RAN_ACOC_179120.6	RAN	9092.1	932.37	9092.1	932.37	-3.2843	3.3291e+07	1.3782e+07	2.4643	0.0068643	0.99314	0.013729	0.058249	False
ENSG00000111667_USP5_PROT_21514.1	USP5	17290	2205	17290	2205	-2.9706	1.1378e+08	4.3912e+07	2.4623	0.0069027	0.9931	0.013805	0.058324	False
ENSG00000120438_TCP1_PROT_196837.8	TCP1	1293.1	74.153	1293.1	74.153	-4.106	7.429e+05	4.1006e+05	2.4619	0.0069097	0.99309	0.013819	0.058324	False
ENSG00000150990_DHX37_TMMO_144564.7	DHX37	11876	1338	11876	1338	-3.1489	5.552e+07	2.2306e+07	2.4616	0.0069162	0.99308	0.013832	0.058324	False
ENSG00000147434_CHRNA6_DTKP_11577.7	CHRNA6	2356.7	5063.1	2356.7	5063.1	1.1029	3.6624e+06	1.209e+06	2.4614	0.99297	0.0070318	0.014064	0.058778	True
ENSG00000068654_POLR1A_ACOC_185757.5	POLR1A	12626	1453.6	12626	1453.6	-3.1178	6.2409e+07	2.4911e+07	2.461	0.0069278	0.99307	0.013856	0.058324	False
ENSG00000107937_GTPBP4_ACOC_166203.3	GTPBP4	11468	1280.2	11468	1280.2	-3.1622	5.1897e+07	2.0946e+07	2.4604	0.0069383	0.99306	0.013877	0.058324	False
ENSG00000112212_TSPO2_UNA2_73081.9	TSPO2	9084.8	18207	9084.8	18207	1.0029	4.1605e+07	1.3762e+07	2.459	0.99298	0.0070171	0.014034	0.058765	True
ENSG00000075624_ACTB_ACOC_96206.4	ACTB	12048	1374	12048	1374	-3.1314	5.6966e+07	2.2893e+07	2.458	0.006986	0.99301	0.013972	0.058614	False
ENSG00000163655_GMPS_ACOC_202023.5	GMPS	12422	24498	12422	24498	0.97969	7.2911e+07	2.4191e+07	2.4552	0.99292	0.0070815	0.014163	0.059083	True
ENSG00000187871_GFRAL_ACOC_200852.4	GFRAL	16474	32030	16474	32030	0.95921	1.21e+08	4.0244e+07	2.4522	0.99287	0.0071335	0.014267	0.059406	True
ENSG00000166441_RPL27A_GEEX_179056.2	RPL27A	13648	1651	13648	1651	-3.0465	7.1963e+07	2.8665e+07	2.4491	0.0071598	0.99284	0.01432	0.059514	False
ENSG00000181222_POLR2A_ACOC_34303.10	POLR2A	2595.4	187.56	2595.4	187.56	-3.7834	2.8988e+06	1.4385e+06	2.4461	0.0072211	0.99278	0.014442	0.059827	False
ENSG00000126067_PSMB2_ACOC_26599.5	PSMB2	6712.4	648.84	6712.4	648.84	-3.3689	1.8384e+07	7.9749e+06	2.4459	0.0072242	0.99278	0.014448	0.059827	False
ENSG00000198034_RPS4X_ACOC_188928.10	RPS4X	12217	1443.8	12217	1443.8	-3.08	5.8026e+07	2.3474e+07	2.4426	0.0072914	0.99271	0.014583	0.060272	False
ENSG00000067596_DHX8_PROT_113652.10	DHX8	6306	12824	6306	12824	1.024	2.1243e+07	7.1256e+06	2.4418	0.99263	0.0073738	0.014748	0.060784	True
ENSG00000108312_UBTF_GEEX_72835.3	UBTF	11768	1386	11768	1386	-3.0849	5.389e+07	2.1942e+07	2.4382	0.0073805	0.99262	0.014761	0.060784	False
ENSG00000130741_EIF2S3_ACOC_102668.6	EIF2S3	35.023	0	35.023	0	-5.1708	613.3	644.66	2.4353	0.0074394	0.99256	0.014879	0.061156	False
ENSG00000153266_FEZF2_GEEX_156315.2	FEZF2	10342	20478	10342	20478	0.98552	5.1373e+07	1.7384e+07	2.4311	0.99242	0.007576	0.015152	0.061825	True
ENSG00000108312_UBTF_GEEX_72838.6	UBTF	1478.3	94.872	1478.3	94.872	-3.9477	9.5699e+05	5.2188e+05	2.4306	0.0075367	0.99246	0.015073	0.061744	False
ENSG00000166847_DCTN5_TMMO_142569.7	DCTN5	4084.8	350.05	4084.8	350.05	-3.5409	6.9741e+06	3.2576e+06	2.4305	0.0075385	0.99246	0.015077	0.061744	False
ENSG00000221937_TAS2R40_UNA3_50303.5	TAS2R40	9715.2	19291	9715.2	19291	0.98952	4.5845e+07	1.5531e+07	2.4297	0.99239	0.0076068	0.015214	0.06185	True
ENSG00000122882_ECD_GEEX_108804.4	ECD	3788	318.42	3788	318.42	-3.5683	6.019e+06	2.8435e+06	2.429	0.0075702	0.99243	0.01514	0.061825	False
ENSG00000108298_RPL19_DTKP_61873.9	RPL19	9173.3	1018.5	9173.3	1018.5	-3.1697	3.325e+07	1.4004e+07	2.4277	0.0075984	0.9924	0.015197	0.06185	False
ENSG00000129744_ART1_DTKP_153745.3	ART1	6497.7	13146	6497.7	13146	1.0165	2.2099e+07	7.5209e+06	2.4242	0.99226	0.0077404	0.015481	0.062488	True
ENSG00000204193_TXNDC8_UNA2_50263.5	TXNDC8	5626.7	11465	5626.7	11465	1.0268	1.7045e+07	5.8023e+06	2.4239	0.99225	0.0077529	0.015506	0.062488	True
ENSG00000083845_RPS5_TMMO_128882.8	RPS5	10115	20021	10115	20021	0.98495	4.9066e+07	1.6703e+07	2.4239	0.99227	0.0077298	0.01546	0.062488	True
ENSG00000108592_FTSJ3_GEEX_65206.5	FTSJ3	13073	1640.1	13073	1640.1	-2.9939	6.5353e+07	2.6524e+07	2.4234	0.0076871	0.99231	0.015374	0.062389	False
ENSG00000107937_GTPBP4_ACOC_166201.1	GTPBP4	1892.2	133.04	1892.2	133.04	-3.8201	1.5473e+06	8.1404e+05	2.4202	0.0077552	0.99224	0.01551	0.062488	False
ENSG00000170426_SDR9C7_TMMO_56209.9	SDR9C7	18364	35297	18364	35297	0.94262	1.4336e+08	4.8951e+07	2.4202	0.99221	0.00779	0.01558	0.062656	True
ENSG00000146378_TAAR2_UNA2_145045.8	TAAR2	471.89	1097	471.89	1097	1.2153	1.954e+05	66843	2.418	0.99192	0.0080782	0.016156	0.063939	True
ENSG00000109606_DHX15_TMMO_151920.10	DHX15	9102.3	1034.9	9102.3	1034.9	-3.1355	3.2542e+07	1.381e+07	2.4149	0.0078703	0.99213	0.015741	0.0631	False
ENSG00000101361_NOP56_GEEX_125402.1	NOP56	6120.7	615.03	6120.7	615.03	-3.3129	1.5156e+07	6.7527e+06	2.4145	0.0078787	0.99212	0.015757	0.0631	False
ENSG00000108592_FTSJ3_GEEX_65208.7	FTSJ3	8398.1	932.37	8398.1	932.37	-3.1697	2.7869e+07	1.1944e+07	2.4141	0.0078875	0.99211	0.015775	0.0631	False
ENSG00000167272_POP5_GEEX_197861.2	POP5	17454	2450.3	17454	2450.3	-2.832	1.1256e+08	4.4666e+07	2.4129	0.0079141	0.99209	0.015828	0.063199	False
ENSG00000158748_HTR6_DTKP_9224.8	HTR6	28245	53122	28245	53122	0.91128	3.0943e+08	1.0639e+08	2.4118	0.99204	0.0079613	0.015923	0.063351	True
ENSG00000102030_NAA10_ACOC_58292.7	NAA10	10291	1225.7	10291	1225.7	-3.0687	4.1092e+07	1.7231e+07	2.4111	0.0079523	0.99205	0.015905	0.063351	False
ENSG00000105193_RPS16_TMMO_125780.9	RPS16	21155	3194	21155	3194	-2.7271	1.6129e+08	6.3175e+07	2.4061	0.0080622	0.99194	0.016124	0.063936	False
ENSG00000134186_PRPF38B_GEEX_6987.8	PRPF38B	19708	2910.5	19708	2910.5	-2.759	1.4107e+08	5.5599e+07	2.406	0.0080635	0.99194	0.016127	0.063936	False
ENSG00000204414_CSHL1_UNA2_52675.6	CSHL1	7383.4	14782	7383.4	14782	1.0013	2.7366e+07	9.4693e+06	2.4042	0.99183	0.0081717	0.016343	0.064423	True
ENSG00000157131_C8A_TMMO_188253.9	C8A	13024	25363	13024	25363	0.96148	7.6121e+07	2.6345e+07	2.4039	0.99184	0.0081563	0.016313	0.064423	True
ENSG00000136518_ACTL6A_PROT_82708.3	ACTL6A	32.258	0	32.258	0	-5.0556	520.29	557.87	2.4007	0.0081826	0.99182	0.016365	0.064423	False
ENSG00000134186_PRPF38B_GEEX_6986.7	PRPF38B	10761	1347.8	10761	1347.8	-2.9962	4.4306e+07	1.8676e+07	2.3927	0.0083623	0.99164	0.016725	0.065722	False
ENSG00000106245_BUD31_GEEX_170849.9	BUD31	15759	2242	15759	2242	-2.8128	9.136e+07	3.7153e+07	2.3881	0.0084679	0.99153	0.016936	0.066304	False
ENSG00000111667_USP5_PROT_21521.8	USP5	10276	1281.3	10276	1281.3	-3.0027	4.0456e+07	1.7186e+07	2.3877	0.0084773	0.99152	0.016955	0.066304	False
ENSG00000090273_NUDC_ACOC_19324.10	NUDC	25557	4222.4	25557	4222.4	-2.5973	2.2758e+08	8.8833e+07	2.3875	0.0084808	0.99152	0.016962	0.066304	False
ENSG00000150990_DHX37_TMMO_144563.6	DHX37	4496.8	437.29	4496.8	437.29	-3.3593	8.2397e+06	3.8736e+06	2.3864	0.0085075	0.99149	0.017015	0.066397	False
ENSG00000116455_WDR77_UNA1_34081.8	WDR77	9164	1112.3	9164	1112.3	-3.0413	3.2415e+07	1.3979e+07	2.3834	0.0085771	0.99142	0.017154	0.066823	False
ENSG00000126067_PSMB2_ACOC_26602.8	PSMB2	6088.5	658.65	6088.5	658.65	-3.2065	1.4741e+07	6.6887e+06	2.3788	0.0086853	0.99131	0.017371	0.067418	False
ENSG00000101361_NOP56_GEEX_125410.9	NOP56	3832.3	362.04	3832.3	362.04	-3.4004	6.0212e+06	2.9036e+06	2.3782	0.0086993	0.9913	0.017399	0.067418	False
ENSG00000142789_CELA3A_PROT_45933.3	CELA3A	14959	28788	14959	28788	0.94436	9.5612e+07	3.3822e+07	2.3778	0.99125	0.0087526	0.017505	0.067418	True
ENSG00000090273_NUDC_ACOC_19316.2	NUDC	23301	3814.5	23301	3814.5	-2.6105	1.8987e+08	7.5202e+07	2.3763	0.0087428	0.99126	0.017486	0.067418	False
ENSG00000132646_PCNA_ACOC_64387.10	PCNA	11875	1583.4	11875	1583.4	-2.906	5.2955e+07	2.2303e+07	2.376	0.0087513	0.99125	0.017503	0.067418	False
ENSG00000177971_IMP3_TMMO_193687.2	IMP3	18300	2786.2	18300	2786.2	-2.7151	1.2035e+08	4.8646e+07	2.3759	0.0087527	0.99125	0.017505	0.067418	False
ENSG00000165119_HNRNPK_PROT_203033.3	HNRNPK	30.415	0	30.415	0	-4.9734	462.53	503.11	2.3757	0.0087589	0.99124	0.017518	0.067418	False
ENSG00000075429_CACNG5_UNA2_103004.2	CACNG5	15182	2193	15182	2193	-2.7909	8.4363e+07	3.4736e+07	2.3735	0.0088111	0.99119	0.017622	0.067703	False
ENSG00000107937_GTPBP4_ACOC_166206.6	GTPBP4	2605.5	225.73	2605.5	225.73	-3.5231	2.8317e+06	1.4487e+06	2.368	0.0089417	0.99106	0.017883	0.068589	False
ENSG00000169575_VPREB1_UNA2_162326.7	VPREB1	23579	44330	23579	44330	0.91078	2.1532e+08	7.6824e+07	2.3676	0.99102	0.0089844	0.017969	0.068798	True
ENSG00000111667_USP5_PROT_21517.4	USP5	10660	1403.5	10660	1403.5	-2.9242	4.2841e+07	1.836e+07	2.3653	0.0090068	0.99099	0.018014	0.068852	False
ENSG00000196475_GK2_DTKP_52129.1	GK2	21494	40562	21494	40562	0.91616	1.8179e+08	6.5013e+07	2.3648	0.99095	0.0090541	0.018108	0.069012	True
ENSG00000183751_TBL3_PROT_43134.2	TBL3	19319	3056.6	19319	3056.6	-2.6596	1.3223e+08	5.3636e+07	2.3632	0.0090586	0.99094	0.018117	0.069012	False
ENSG00000116455_WDR77_UNA1_34077.4	WDR77	17620	2748	17620	2748	-2.6803	1.1059e+08	4.5435e+07	2.3556	0.0092463	0.99075	0.018493	0.070322	False
ENSG00000130385_BMP15_UNA2_44946.4	BMP15	8466.3	16657	8466.3	16657	0.97625	3.3545e+07	1.2119e+07	2.3528	0.99061	0.0093859	0.018772	0.071142	True
ENSG00000130985_UBA1_DTKP_153587.5	UBA1	1919.8	159.21	1919.8	159.21	-3.5837	1.5499e+06	8.356e+05	2.351	0.0093619	0.99064	0.018724	0.071081	False
ENSG00000107937_GTPBP4_ACOC_166210.10	GTPBP4	1600.9	127.59	1600.9	127.59	-3.639	1.0854e+06	6.024e+05	2.3478	0.0094424	0.99056	0.018885	0.071449	False
ENSG00000141543_EIF4A3_TMMO_134076.4	EIF4A3	21613	3645.5	21613	3645.5	-2.5674	1.6141e+08	6.5663e+07	2.345	0.0095133	0.99049	0.019027	0.071864	False
ENSG00000114982_KANSL3_UNA2_50170.2	KANSL3	12358	1778.6	12358	1778.6	-2.7959	5.5958e+07	2.3965e+07	2.3413	0.0096072	0.99039	0.019214	0.072451	False
ENSG00000182938_OTOP3_GEEX_38135.2	OTOP3	37419	7445.8	37419	7445.8	-2.3291	4.492e+08	1.7667e+08	2.3396	0.0096521	0.99035	0.019304	0.072637	False
ENSG00000102030_NAA10_ACOC_58295.10	NAA10	12091	1736.1	12091	1736.1	-2.7994	5.3615e+07	2.3042e+07	2.3391	0.0096643	0.99034	0.019329	0.072637	False
ENSG00000149452_SLC22A8_DTKP_42422.1	SLC22A8	6064.5	12092	6064.5	12092	0.99552	1.8168e+07	6.6413e+06	2.339	0.99024	0.0097573	0.019515	0.07309	True
ENSG00000181222_POLR2A_ACOC_34302.9	POLR2A	5936.4	695.73	5936.4	695.73	-3.0912	1.3732e+07	6.3906e+06	2.336	0.0097445	0.99026	0.019489	0.07309	False
ENSG00000188089_PLA2G4E_PROT_3853.5	PLA2G4E	4187.1	8497.1	4187.1	8497.1	1.0208	9.288e+06	3.4061e+06	2.3353	0.99012	0.0098782	0.019756	0.073872	True
ENSG00000181222_POLR2A_ACOC_34296.3	POLR2A	13277	1993.4	13277	1993.4	-2.735	6.3664e+07	2.7277e+07	2.3297	0.0099122	0.99009	0.019824	0.074002	False
ENSG00000166233_ARIH1_PROT_103069.7	ARIH1	2329.9	214.83	2329.9	214.83	-3.433	2.2369e+06	1.1844e+06	2.3264	0.0099978	0.99	0.019996	0.074517	False
ENSG00000107937_GTPBP4_ACOC_166209.9	GTPBP4	13691	2092.6	13691	2092.6	-2.7093	6.7263e+07	2.8829e+07	2.3246	0.010046	0.98995	0.020092	0.074715	False
ENSG00000108312_UBTF_GEEX_72837.5	UBTF	16514	2670.6	16514	2670.6	-2.628	9.5823e+07	4.0423e+07	2.3235	0.010077	0.98992	0.020153	0.074715	False
ENSG00000068654_POLR1A_ACOC_185754.2	POLR1A	1583.4	133.04	1583.4	133.04	-3.5632	1.0518e+06	5.9058e+05	2.3234	0.010079	0.98992	0.020159	0.074715	False
ENSG00000150990_DHX37_TMMO_144561.4	DHX37	14445	2250.8	14445	2250.8	-2.6816	7.4351e+07	3.1754e+07	2.3225	0.010102	0.9899	0.020204	0.074715	False
ENSG00000148606_POLR3A_ACOC_23811.6	POLR3A	6657.1	828.77	6657.1	828.77	-3.0043	1.6985e+07	7.8569e+06	2.3223	0.010108	0.98989	0.020216	0.074715	False
ENSG00000196600_SLC22A25_UNA2_50125.7	SLC22A25	9543.8	1322.8	9543.8	1322.8	-2.8501	3.3792e+07	1.5041e+07	2.3207	0.010152	0.98985	0.020304	0.074855	False
ENSG00000129744_ART1_DTKP_153748.6	ART1	13070	1985.8	13070	1985.8	-2.7179	6.143e+07	2.6514e+07	2.3204	0.01016	0.98984	0.020321	0.074855	False
ENSG00000100012_SEC14L3_DTKP_162791.2	SEC14L3	23417	43619	23417	43619	0.89742	2.0408e+08	7.5874e+07	2.3194	0.98978	0.010224	0.020449	0.075203	True
ENSG00000169194_IL13_ACOC_190248.9	IL13	7921.6	15522	7921.6	15522	0.97035	2.8883e+07	1.075e+07	2.3181	0.9897	0.010303	0.020606	0.075261	True
ENSG00000157131_C8A_TMMO_188245.1	C8A	5564	11090	5564	11090	0.99496	1.527e+07	5.6863e+06	2.3175	0.98966	0.010341	0.020681	0.075261	True
ENSG00000083845_RPS5_TMMO_128884.10	RPS5	70.046	3.2715	70.046	3.2715	-4.056	2229.4	2197.9	2.3153	0.010298	0.9897	0.020597	0.075261	False
ENSG00000006659_LGALS14_UNA2_69719.5	LGALS14	18547	34888	18547	34888	0.91147	1.3351e+08	4.9836e+07	2.3147	0.98964	0.010359	0.020719	0.075261	True
ENSG00000041802_LSG1_GEEX_35232.1	LSG1	15624	29623	15624	29623	0.92292	9.7988e+07	3.6579e+07	2.3147	0.98963	0.010366	0.020733	0.075261	True
ENSG00000113569_NUP155_TMMO_201658.10	NUP155	8118	1086.1	8118	1086.1	-2.9008	2.4723e+07	1.1235e+07	2.3146	0.010318	0.98968	0.020636	0.075261	False
ENSG00000105372_RPS19_TMMO_15230.9	RPS19	3292.2	342.41	3292.2	342.41	-3.2615	4.3505e+06	2.2082e+06	2.3136	0.010345	0.98966	0.020689	0.075261	False
ENSG00000215853_RPTN_UNA2_103505.9	RPTN	16965	32035	16965	32035	0.91706	1.1356e+08	4.2434e+07	2.3135	0.9896	0.010396	0.020792	0.075261	True
ENSG00000143536_CRNN_UNA2_6497.8	CRNN	16458	31117	16458	31117	0.91887	1.0744e+08	4.0175e+07	2.3127	0.98958	0.010417	0.020835	0.075261	True
ENSG00000198034_RPS4X_ACOC_188919.1	RPS4X	5531.8	666.29	5531.8	666.29	-3.0516	1.1837e+07	5.627e+06	2.3123	0.01038	0.98962	0.02076	0.075261	False
ENSG00000155833_CYLC2_TMMO_159769.6	CYLC2	124.42	305.34	124.42	305.34	1.2883	16365	6121.4	2.3123	0.98901	0.010995	0.02199	0.078517	True
ENSG00000167272_POP5_GEEX_197860.1	POP5	16794	2785.1	16794	2785.1	-2.5917	9.8131e+07	4.1668e+07	2.3115	0.010403	0.9896	0.020806	0.075261	False
ENSG00000188056_TREML4_UNA2_138803.9	TREML4	13845	26377	13845	26377	0.92984	7.852e+07	2.9416e+07	2.3105	0.98952	0.010485	0.02097	0.075627	True
ENSG00000107937_GTPBP4_ACOC_166202.2	GTPBP4	10648	1565.9	10648	1565.9	-2.7647	4.1241e+07	1.8322e+07	2.3056	0.010567	0.98943	0.021135	0.076047	False
ENSG00000187871_GFRAL_ACOC_200855.7	GFRAL	47.926	2.181	47.926	2.181	-3.9431	1046.3	1121.2	2.3052	0.010577	0.98942	0.021154	0.076047	False
ENSG00000107581_EIF3A_PROT_15831.8	EIF3A	1678.3	150.49	1678.3	150.49	-3.4706	1.1672e+06	6.5589e+05	2.3009	0.0107	0.9893	0.021399	0.076803	False
ENSG00000147434_CHRNA6_DTKP_11574.4	CHRNA6	21853	40678	21853	40678	0.89638	1.7719e+08	6.6987e+07	2.3001	0.98924	0.010763	0.021526	0.077135	True
ENSG00000203933_CXorf66_UNA2_20592.6	CXorf66	8485.7	16491	8485.7	16491	0.95853	3.2046e+07	1.2169e+07	2.2949	0.98905	0.010951	0.021901	0.078353	True
ENSG00000198704_GPX6_DTKP_190928.3	GPX6	7600.9	14843	7600.9	14843	0.96541	2.6221e+07	9.9781e+06	2.2925	0.98897	0.011026	0.022052	0.078517	True
ENSG00000101435_CST9L_UNA2_112631.2	CST9L	7720.7	15060	7720.7	15060	0.96379	2.693e+07	1.0263e+07	2.2908	0.98892	0.011076	0.022152	0.078624	True
ENSG00000101407_TTI1_UNA1_23140.3	TTI1	9136.4	1323.9	9136.4	1323.9	-2.786	3.0518e+07	1.3903e+07	2.2898	0.011016	0.98898	0.022032	0.078517	False
ENSG00000102900_NUP93_TMMO_49444.3	NUP93	836.86	65.429	836.86	65.429	-3.6568	2.9756e+05	1.8734e+05	2.2885	0.011055	0.98895	0.022109	0.078594	False
ENSG00000090273_NUDC_ACOC_19318.4	NUDC	28613	52488	28613	52488	0.87531	2.8502e+08	1.089e+08	2.2879	0.98889	0.011106	0.022211	0.078708	True
ENSG00000254647_INS_DTKP_83449.5	INS	31086	6370.6	31086	6370.6	-2.2866	3.0542e+08	1.2646e+08	2.2848	0.011162	0.98884	0.022323	0.078978	False
ENSG00000177971_IMP3_TMMO_193688.3	IMP3	9294	1374	9294	1374	-2.757	3.1363e+07	1.4338e+07	2.2814	0.011262	0.98874	0.022525	0.079562	False
ENSG00000120289_MAGEB4_UNA3_44754.2	MAGEB4	32429	59079	32429	59079	0.86537	3.5513e+08	1.3648e+08	2.2813	0.9887	0.011297	0.022595	0.079562	True
ENSG00000177971_IMP3_TMMO_193695.10	IMP3	19977	3658.6	19977	3658.6	-2.4487	1.3314e+08	5.6975e+07	2.2803	0.011294	0.98871	0.022588	0.079562	False
ENSG00000111536_IL26_UNA3_26333.9	IL26	244.24	15.267	244.24	15.267	-3.9142	26214	20482	2.2781	0.011359	0.98864	0.022718	0.079869	False
ENSG00000184148_SPRR4_UNA2_152539.10	SPRR4	23.963	1.0905	23.963	1.0905	-3.5779	261.58	331.47	2.2723	0.011534	0.98847	0.023069	0.080976	False
ENSG00000166233_ARIH1_PROT_103070.8	ARIH1	506.91	37.077	506.91	37.077	-3.7376	1.1037e+05	76025	2.2709	0.011576	0.98842	0.023152	0.081026	False
ENSG00000116455_WDR77_UNA1_34079.6	WDR77	30694	6396.8	30694	6396.8	-2.2624	2.9518e+08	1.236e+08	2.2709	0.011578	0.98842	0.023156	0.081026	False
ENSG00000139287_TPH2_PROT_89422.8	TPH2	13216	25025	13216	25025	0.92104	6.9725e+07	2.7049e+07	2.2706	0.98835	0.011651	0.023302	0.08141	True
ENSG00000116455_WDR77_UNA1_34074.1	WDR77	16581	2954.1	16581	2954.1	-2.4883	9.2841e+07	4.0716e+07	2.2658	0.011733	0.98827	0.023465	0.081855	False
ENSG00000188056_TREML4_UNA2_138799.5	TREML4	14621	27501	14621	27501	0.91138	8.2945e+07	3.2455e+07	2.2608	0.98805	0.011946	0.023893	0.083215	True
ENSG00000101407_TTI1_UNA1_23141.4	TTI1	5057.1	10002	5057.1	10002	0.98375	1.2226e+07	4.7868e+06	2.2601	0.98797	0.012033	0.024066	0.083687	True
ENSG00000119689_DLST_ACOC_153028.7	DLST	23.041	0	23.041	0	-4.5875	265.45	309.55	2.255	0.012068	0.98793	0.024136	0.0838	False
ENSG00000160949_TONSL_PROT_63383.6	TONSL	4189.9	526.71	4189.9	526.71	-2.9894	6.7093e+06	3.4102e+06	2.2523	0.01215	0.98785	0.024301	0.084243	False
ENSG00000141946_ZIM3_GEEX_32788.6	ZIM3	214.75	501.62	214.75	501.62	1.2201	41149	16261	2.2497	0.98717	0.012825	0.02565	0.087697	True
ENSG00000092377_TBL1Y_GEEX_114649.2	TBL1Y	20464	37797	20464	37797	0.8852	1.5023e+08	5.9502e+07	2.2471	0.98763	0.012365	0.024731	0.0856	True
ENSG00000203933_CXorf66_UNA2_20589.3	CXorf66	20258	37412	20258	37412	0.88499	1.4714e+08	5.8429e+07	2.2442	0.98754	0.01246	0.02492	0.086121	True
ENSG00000107937_GTPBP4_ACOC_166205.5	GTPBP4	4805.5	640.12	4805.5	640.12	-2.9063	8.6753e+06	4.3661e+06	2.2411	0.01251	0.98749	0.02502	0.086334	False
ENSG00000196800_SPINK14_UNA2_145320.6	SPINK14	1321.7	2785.1	1321.7	2785.1	1.0748	1.0708e+06	4.2652e+05	2.2408	0.98721	0.012794	0.025589	0.08762	True
ENSG00000165119_HNRNPK_PROT_203035.5	HNRNPK	12669	2194.1	12669	2194.1	-2.5291	5.4863e+07	2.5065e+07	2.2388	0.012584	0.98742	0.025168	0.086695	False
ENSG00000165119_HNRNPK_PROT_203037.7	HNRNPK	19810	3863.6	19810	3863.6	-2.3579	1.2715e+08	5.612e+07	2.2383	0.012601	0.9874	0.025202	0.086695	False
ENSG00000086758_HUWE1_ACOC_38409.5	HUWE1	20939	38541	20939	38541	0.88016	1.5491e+08	6.2019e+07	2.2351	0.98724	0.012755	0.02551	0.08762	True
ENSG00000167104_BPIFB6_PROT_131488.10	BPIFB6	14608	27330	14608	27330	0.90364	8.0919e+07	3.2404e+07	2.2348	0.98722	0.01278	0.025561	0.08762	True
ENSG00000198034_RPS4X_ACOC_188921.3	RPS4X	1781.6	188.65	1781.6	188.65	-3.2325	1.2687e+06	7.3034e+05	2.2306	0.012855	0.98714	0.025711	0.087702	False
ENSG00000254647_INS_DTKP_83450.6	INS	7204.6	13918	7204.6	13918	0.94985	2.2534e+07	9.0599e+06	2.2304	0.98703	0.01297	0.02594	0.088016	True
ENSG00000181222_POLR2A_ACOC_34299.6	POLR2A	36126	8306.2	36126	8306.2	-2.1206	3.8697e+08	1.6582e+08	2.2295	0.01289	0.98711	0.025779	0.087702	False
ENSG00000136709_WDR33_ACOC_87239.9	WDR33	3909.7	504.9	3909.7	504.9	-2.9505	5.7962e+06	3.0102e+06	2.2293	0.012897	0.9871	0.025794	0.087702	False
ENSG00000116455_WDR77_UNA1_34078.5	WDR77	6144.7	893.11	6144.7	893.11	-2.7811	1.379e+07	6.8005e+06	2.2291	0.012904	0.9871	0.025809	0.087702	False
ENSG00000130368_MAS1_ACOC_200125.7	MAS1	5784.3	11287	5784.3	11287	0.96426	1.5137e+07	6.0985e+06	2.2281	0.98694	0.013064	0.026127	0.088248	True
ENSG00000170043_TRAPPC1_DTKP_34364.1	TRAPPC1	4634.1	629.21	4634.1	629.21	-2.8787	8.0195e+06	4.0894e+06	2.2261	0.013005	0.98699	0.02601	0.08812	False
ENSG00000143228_NUF2_ACOC_109658.9	NUF2	19305	3813.4	19305	3813.4	-2.3395	1.1999e+08	5.3567e+07	2.2254	0.013026	0.98697	0.026051	0.088124	False
ENSG00000129083_COPB1_PROT_91890.8	COPB1	10251	1724.1	10251	1724.1	-2.5711	3.6352e+07	1.7109e+07	2.2228	0.013116	0.98688	0.026232	0.088469	False
ENSG00000153187_HNRNPU_PROT_39173.9	HNRNPU	13404	2437.2	13404	2437.2	-2.4588	6.0131e+07	2.7746e+07	2.218	0.013278	0.98672	0.026556	0.089248	False
ENSG00000132341_RAN_ACOC_179115.1	RAN	21.198	1.0905	21.198	1.0905	-3.4085	202.16	267.71	2.2178	0.013285	0.98672	0.026569	0.089248	False
ENSG00000006659_LGALS14_UNA2_69722.8	LGALS14	15070	2826.5	15070	2826.5	-2.4142	7.4951e+07	3.4274e+07	2.2176	0.013291	0.98671	0.026583	0.089248	False
